,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
4326,Google Advanced Data Analytics Capstone by Google,Mukesh K M,"Jul 3, 2023",Here we learn basic to adv level of data analytical process through these 6 courses and at the end there is a capestone project where we gathered all the skill that we learned previously in one place in that project,5
4327,Google Advanced Data Analytics Capstone by Google,Mehri M,"Mar 1, 2024",The capstone was almost a comprehensive survey of the material that I learned in this course.  The examplar helped us to find a measure to compare our work with it and broaden our view about the solution. ,5
4328,Google Advanced Data Analytics Capstone by Google,Kobe B,"Aug 29, 2023",Extremely insightful and very well organized. I had some knowledge in Data Analytics but this advanced course truly taught me new skills and the approach was very friendly. Great work and thank you!,5
4329,Google Advanced Data Analytics Capstone by Google,NSADA J,"Mar 24, 2024",The course content is well structured and taught by experienced instructors in the field. I recommend the course to any one who wants to level up his/her data analytics skill set.,5
4330,Google Advanced Data Analytics Capstone by Google,Albert L,"Apr 21, 2024","Die bestmögliche Art und Weise, Wissen zu 100% remote zu vermitteln. Klare Empfehlung dieses Kurses für jeden, der in die Welt der Datenanalyse einsteigen möchte. ",5
4331,Google Advanced Data Analytics Capstone by Google,mian t s,"Aug 20, 2023",The best course for anyone who wants to be a data professional though the course is not easy and it really takes a lot of time to understand and progress in it.,5
4332,Google Advanced Data Analytics Capstone by Google,Kanza N,"Nov 30, 2023","it was an interactive and self-paced learning experience, an excellent resource for anyone seeking to enhance their skills in data analytics.",5
4333,Google Advanced Data Analytics Capstone by Google,brock j,"Sep 15, 2023",I learned a great deal. This is a well-designed online course. I'd highly recommend it to others seeking an entry point into the data realm. ,5
4334,Google Advanced Data Analytics Capstone by Google,Edward A,"Dec 16, 2022",Great course for anyone that wants to Excel in data analytics. You will learn a lot including portfolio and capstone projects,5
4335,Google Advanced Data Analytics Capstone by Google,Eiraj A,"Sep 11, 2023",excelent course for developing skills on EDA process and good start on creating machine learning models that fits the data. ,5
4336,Google Advanced Data Analytics Capstone by Google,Swaraj S D,"Mar 20, 2024",The project could have been reviewed so that it would be better but overall the quality of the project was top notch.,5
4337,Google Advanced Data Analytics Capstone by Google,Shahood P,"May 9, 2024",Please unlock my Mommento we are Achieving Google Everest in Certification Build to Own career Thank you Google 🙏☺️,5
4338,Google Advanced Data Analytics Capstone by Google,Burhanudin B,"Jan 13, 2024",I am very grateful to the instructor who in this course provides detailed steps for building a data analysis project,5
4339,Google Advanced Data Analytics Capstone by Google,bounphet t,"Apr 15, 2023","great course, recommend for everyone who is interested in data analyst field. thank you Coursera and Google team",5
4340,Google Advanced Data Analytics Capstone by Google,Trung N P,"Feb 7, 2024","I’m so grateful for the excellence, well crafted and clearly delivered career-oriented course you have offered. ",5
4341,Google Advanced Data Analytics Capstone by Google,Rishabh T,"Nov 6, 2023",it was good but machine learning modules can be more interesting with much more graphics and code examples,5
4342,Google Advanced Data Analytics Capstone by Google,Ioni P,"Oct 31, 2023",What an experience! I can't ask for anything more. I am ready  for advanced data analytical position.,5
4343,Google Advanced Data Analytics Capstone by Google,Harinivas S,"Sep 17, 2023","Wonderful Specialization course , I loved it the most .I learned a lot from this course :))",5
4344,Google Advanced Data Analytics Capstone by Google,Berlus D,"May 13, 2024",The course an eye opener. I'm more than grateful to Google for this wonderful oppurtunity,5
4345,Google Advanced Data Analytics Capstone by Google,Muhammad H,"Dec 20, 2023","The Course was very effective which increased my skills, knowledge and confidence level.",5
4346,Google Advanced Data Analytics Capstone by Google,Francisco R F,"Sep 14, 2023","He aprendido demasiado, información útil con los ejercicios precisos para aplicarla.",5
4347,Google Advanced Data Analytics Capstone by Google,Qaisar R,"Mar 9, 2024","For a person like me who is new to this, it was a very learning opportunity. ",5
4348,Google Advanced Data Analytics Capstone by Google,Siddhant J,"Aug 31, 2023",Great Course !!! Helped enhance and increase my skills and Knowledge Base.,5
4349,Google Advanced Data Analytics Capstone by Google,Juan B J,"Mar 20, 2024",This course was very important for my expectatives. Thank you very much.,5
4350,Google Advanced Data Analytics Capstone by Google,Mingyue Z,"May 25, 2023","It is a really informative and hands-on course, highly recommend it.",5
4351,Google Advanced Data Analytics Capstone by Google,Yen T,"Mar 27, 2024","I like the exercise, it captures major knowledge of this course.",5
4352,Google Advanced Data Analytics Capstone by Google,Damir E,"Jun 5, 2023",It's a very complete and challenging course. Really liked it.,5
4353,Google Advanced Data Analytics Capstone by Google,Basheer A,"Jun 9, 2023","It is exceptionally beautiful, resourceful and enjoyable.",5
4354,Google Advanced Data Analytics Capstone by Google,Phichamon P,"Nov 2, 2023","Good.
I've learned that I still have a lot to learn.",5
4355,Google Advanced Data Analytics Capstone by Google,Youssoufa M,"Sep 11, 2023",It is very dense with lots of application examples.,5
4356,Google Advanced Data Analytics Capstone by Google,James A M,"Sep 15, 2023",Really useful skills taught in this Certification!,5
4357,Google Advanced Data Analytics Capstone by Google,Alfredo M S S,"Sep 29, 2023",Una muy buena introducción a la ciencia de datos.,5
4358,Google Advanced Data Analytics Capstone by Google,nishaaa n,"Jul 23, 2023",................amazing.......................,5
4359,Google Advanced Data Analytics Capstone by Google,George A S,"May 12, 2024",best data analytics course on coursera,5
4360,Google Advanced Data Analytics Capstone by Google,Hadiana S,"Aug 17, 2023","Very Good Course, I've learned plenty.",5
4361,Google Advanced Data Analytics Capstone by Google,Muhammad W A,"Aug 8, 2023",Good way to showcase all learn skills.,5
4362,Google Advanced Data Analytics Capstone by Google,Tamara K,"Dec 16, 2023",I am very impressed with this course!,5
4363,Google Advanced Data Analytics Capstone by Google,bc220421425 A A,"Jun 6, 2023",This course is my life changing thi.,5
4364,Google Advanced Data Analytics Capstone by Google,Kouassi D K,"May 3, 2023",Great course! Thank so much Google.,5
4365,Google Advanced Data Analytics Capstone by Google,Jhon A M V,"Nov 29, 2023",Una experiencia practica excelente,5
4366,Google Advanced Data Analytics Capstone by Google,fernandes m,"Oct 9, 2023",One of the best course I ever had.,5
4367,Google Advanced Data Analytics Capstone by Google,DEEP C,"Jun 25, 2023","very good , best course to learn .",5
4368,Google Advanced Data Analytics Capstone by Google,Adeyinka O,"Oct 4, 2023",This was such an amazing course.,5
4369,Google Advanced Data Analytics Capstone by Google,Bensalah A,"Feb 10, 2024",Great and wonderful Course.,5
4370,Google Advanced Data Analytics Capstone by Google,PRACHI S,"Nov 1, 2023",Very useful and informative,5
4371,Google Advanced Data Analytics Capstone by Google,John S,"Oct 20, 2023",Great way to learn and grow,5
4372,Google Advanced Data Analytics Capstone by Google,Farouq U N (,"Sep 1, 2023",Google improving careers!!,5
4373,Google Advanced Data Analytics Capstone by Google,shaheryar a,"May 9, 2023",Amazing Course with Guide  ,5
4374,Google Advanced Data Analytics Capstone by Google,Louardi B,"Sep 14, 2023",great and very practical  ,5
4375,Google Advanced Data Analytics Capstone by Google,Joseph O,"Oct 4, 2023",Avery worthwhile course,5
4376,Google Advanced Data Analytics Capstone by Google,Nandkumar D,"Oct 30, 2023",excellent experiance,5
4377,Google Advanced Data Analytics Capstone by Google,ahmed k,"Mar 22, 2024",curse is very good. ,5
4378,Google Advanced Data Analytics Capstone by Google,Work S,"Oct 7, 2023",This course is best,5
4379,Google Advanced Data Analytics Capstone by Google,Umar Y,"Jul 7, 2023",Its is just perfect,5
4380,Google Advanced Data Analytics Capstone by Google,Nwokocha W,"Feb 13, 2024",Very nice course,5
4381,Google Advanced Data Analytics Capstone by Google,Javeria,"Dec 21, 2023",It's outstanding,5
4382,Google Advanced Data Analytics Capstone by Google,ASHOK K,"Sep 20, 2023",VERY INFORMATIVE,5
4383,Google Advanced Data Analytics Capstone by Google,Kavin,"Sep 20, 2023",Fantastic Course,5
4384,Google Advanced Data Analytics Capstone by Google,Rajnish S T,"Jan 14, 2024",Amazing module.,5
4385,Google Advanced Data Analytics Capstone by Google,Lamsihar S,"Nov 20, 2023",Good Learning,5
4386,Google Advanced Data Analytics Capstone by Google,Abhishek D,"Jun 12, 2023",Great learnig,5
4387,Google Advanced Data Analytics Capstone by Google,Sirirat M,"Feb 29, 2024",เยี่ยมมากค่ะ,5
4388,Google Advanced Data Analytics Capstone by Google,Franklin O,"Dec 30, 2023",Great Course,5
4389,Google Advanced Data Analytics Capstone by Google,Allen V Y,"Jun 30, 2023",great course,5
4390,Google Advanced Data Analytics Capstone by Google,CHILUVURI A R V 2,"Aug 30, 2023",it was nice,5
4391,Google Advanced Data Analytics Capstone by Google,Mohd S,"Jul 15, 2023",Steady!!!! ,5
4392,Google Advanced Data Analytics Capstone by Google,Mohamed A A H,"Mar 28, 2024",very good,5
4393,Google Advanced Data Analytics Capstone by Google,Khaled N A S,"Nov 12, 2023",Excellent,5
4394,Google Advanced Data Analytics Capstone by Google,BELGACEM G,"Aug 20, 2023",superbe,5
4395,Google Advanced Data Analytics Capstone by Google,Muhammad S T,"Dec 2, 2023",Great! ,5
4396,Google Advanced Data Analytics Capstone by Google,Justin H,"Nov 28, 2023",Brutal,5
4397,Google Advanced Data Analytics Capstone by Google,Aniket B B,"Sep 21, 2023",Great,5
4398,Google Advanced Data Analytics Capstone by Google,Ashutosh T,"Mar 28, 2024",nice,5
4399,Google Advanced Data Analytics Capstone by Google,Ritip K,"Dec 29, 2023",nice,5
4400,Google Advanced Data Analytics Capstone by Google,Muhamad S D,"Sep 14, 2023",good,5
4401,Google Advanced Data Analytics Capstone by Google,fredy a,"May 23, 2023",good,5
4402,Google Advanced Data Analytics Capstone by Google,Saurava B,"Nov 2, 2023",wow,5
4403,Google Advanced Data Analytics Capstone by Google,Nikita C,"Apr 3, 2024",ok,5
4404,Google Advanced Data Analytics Capstone by Google,Flávio N,"Dec 23, 2023","This is a really good course to give you strong fundamentals of data analytics and machine learning. Coming from a self study background from books, I expected more advanced topics and harder evaluations, but all the topics taught here are well covered, and gave me new insights and a deeper understanding , thus building more confidence in my process. I'd say one the most valuable points of the course are the professional tips and skills to those seeking to enter the field.",4
4405,Google Advanced Data Analytics Capstone by Google,Muhammadjon Y,"Apr 9, 2024",why can't I take certificate after complating. the system is asking me to wait till my free enrollment will be finished,4
4406,Google Advanced Data Analytics Capstone by Google,VINAYKUMAR,"Jan 23, 2024",Really helpful course for who wants build their career strong.,4
4407,Google Advanced Data Analytics Capstone by Google,L22CBO68,"Sep 28, 2023",Happy to complete this course in coursera,4
4408,Google Advanced Data Analytics Capstone by Google,jkl a,"May 27, 2023",Good,4
4409,Google Advanced Data Analytics Capstone by Google,Sunandan K,"Oct 16, 2023",ok,3
4410,Google Advanced Data Analytics Capstone by Google,Jasper S,"Apr 15, 2024",Had to pay an extra $50 for absolutely nothing after completing the course. Be aware for their predatory behavior!,1
4411,Deep Neural Networks with PyTorch by IBM,Janis S,"Mar 19, 2020","In general, this course is very useful and I have learned a lot.
But... 
A large amount of information has been compressed in a short period of time. The synthesized speech runs too fast. Slides on videos also change too fast. Some of them appear less than a second. A learner has to pause or even rewind a video to catch and explore them for understanding.
Multiple errors in lab solutions (I would call them even bugs). Some of the proposed solutions do not follow requirements specified in preceding cells.
Wrong information in slides. For example, 'hidden layers' instead of 'neurons in the hidden layer' or 'hidden neurons'.
Too many spelling errors in videos, quizzes and descriptions apparently made by non-native English speakers. For example, two instead of too, ture instead of true, supper instead of super, rergresstion instead of regression etc.
Technical issues with labs appear too often - cannot start the server or unavailable at all for multiple days, broken conda installation due to outdated or incompatible module versions (in particular, torchvision and pillow).
I was expecting much more accuracy from a course led by IBM. An editor would be recommended to thoroughly review all the slides, quizzes and notebooks of this course.",4
4412,Deep Neural Networks with PyTorch by IBM,Prosenjit D,"Dec 26, 2019","Horrible slides, instructor's monotonous voice, typos in exercises, and explanations are inadequate. Course is a rip off at 50 dollar a month.",1
4413,Deep Neural Networks with PyTorch by IBM,Michael X,"Jan 7, 2020","Still a decent course but compared to other courses in this series, both the content and the
presentation of the content really lack clarity.",2
4414,Deep Neural Networks with PyTorch by IBM,Robson A,"May 17, 2020","This is not a bad course at all. One feedback, however, is making the quizzes longer, and adding difficult questions especially concept-based one in the quiz will be more rewarding and valuable. ",5
4415,Deep Neural Networks with PyTorch by IBM,Henrik S,"Dec 10, 2019","While the subject of this course is interesting, the general quality of the course materials is sub-standard of what I am used to on Coursera. I posted a question on the forum that the staff never bothered to answer. I used to a much better quality from Coursera.",2
4416,Deep Neural Networks with PyTorch by IBM,Jordan W,"Dec 17, 2019","A terrific overview of PyTorch. I was especially amazed by the lab notebooks where the author went above and beyond to plot everything in a useful way. This allowed the student to visualize everything that was going on under the hood. In each notebook, there was also multiple ways of showing how to accomplish a task whether it be coding manually or using a PyTorch function to simplify. I appreciate seeing it both ways as it really demystifies the black box of Deep Learning libraries.",5
4417,Deep Neural Networks with PyTorch by IBM,lorenzo a,"Apr 3, 2020","The main reasons i gave 5 starts: 
1 There is simply a lot of content in this course 
2 You can tell that the explanations were thought through and that reflects in the quality of the content
3 The labs are super helpful and presented in a very understandable way
Sure the course doens't  cover some topics such as recursive neural networks, but you won't be disappointed unless you are looking for a very very technical course on NNs",5
4418,Deep Neural Networks with PyTorch by IBM,Ravi P B,"May 17, 2020",A very excellent course to get introduced to PyTorch from bottom up.Also the lectures for Neural Networks and CNNs were short but really excellent and highly intuitive.These short lectures are an excellent way to learn concepts of Neural networks.Would have loved to see a week dedicated to sequence models.The instructors have really really done a fantastic job.,5
4419,Deep Neural Networks with PyTorch by IBM,Jeremiah J,"Feb 21, 2020","It was a LONG course, very packed with info.  But, I feel like I certainly learned a lot and have a great foundation for further learning.",5
4420,Deep Neural Networks with PyTorch by IBM,Daniel K,"Nov 21, 2019","Amazing, really informative and helps a lot !!! really liked this course and would recommend this to anyone interested in Deep learning!",5
4421,Deep Neural Networks with PyTorch by IBM,Arct J Z,"Mar 25, 2020",It is freeaaakin hard if you take the whole IBM AI ENGINEERING Professional Cert in the duration of a trial period.,5
4422,Deep Neural Networks with PyTorch by IBM,Yong S,"Feb 4, 2020",Very well done course! The concepts are pretty clearly explained. Sometimes the labs have instructions that are a bit misleading but it's a very minor issue. I really enjoyed the instructor using colored blocks as a tool to explain codes! ,5
4423,Deep Neural Networks with PyTorch by IBM,Cristina A G,"Feb 20, 2020","One of the best courses I've taken. Everything was really easy explained, step-by-step, with nice slides and lost of explanations. It is really clear and starts from the very beginning. I'll totally recommend it! ",5
4424,Deep Neural Networks with PyTorch by IBM,shanmukha y,"Apr 30, 2020",An extremely good course for anyone starting to build deep learning models. I am very satisfied at the end of this course as i was able to code models easily using pytorch. Definitely recomended!!,5
4425,Deep Neural Networks with PyTorch by IBM,Mohamed E,"Mar 31, 2020",this course provides a very good and cohesive introduction to Neural Networks. I learned a lot during my journey and I recommend it for anyone interesting in the field.,5
4426,Deep Neural Networks with PyTorch by IBM,Aïssatou N,"Mar 7, 2020",It was a very informative and interesting lecture. I learn a lot about the details when using PyTorch to build and train a deep neural network. I am so thankful.,5
4427,Deep Neural Networks with PyTorch by IBM,Shinhoo K,"Nov 17, 2019",Awesome! This course gives me the basic workflow for using machine learning technique in my research! The materials in the form of Jupyter lab really help!,5
4428,Deep Neural Networks with PyTorch by IBM,Bằng P C,"Feb 18, 2020",A good course for people who want to start with pytorch framework. This course start from sample problem to an complex ones help people understand easily.,5
4429,Deep Neural Networks with PyTorch by IBM,kenneth W,"May 10, 2020","Excellent course is full of great information.  A bit long.  Since this is part of a series, some of the information is a bit repetitive.",5
4430,Deep Neural Networks with PyTorch by IBM,Nishant P,"May 16, 2020",A very thorough introduction to Pytorch. The course is general enough to learn other frameworks like Tensorflow and Keras as well.,5
4431,Deep Neural Networks with PyTorch by IBM,Sreena R,"May 21, 2020",Thanks a lot Mr.Joseph Santarcangelo for the wonderful sessions. I could follow all lessons. It was extremelly helpful,5
4432,Deep Neural Networks with PyTorch by IBM,konutek,"Feb 2, 2020",Excellent Course. The Instructor put a lot of work into the content. Thank you for sharing the knowledge,5
4433,Deep Neural Networks with PyTorch by IBM,Mitchell L,"Jul 15, 2020","This course had many flaws including that at the most basic it was riddled with errors, typos, and formatting issues.
Some more specific feedback is that this course seemed overly preoccupied with explaining math concepts or neural net architecture at a high level and glossing over much of the actual pyTorch specific programming.
The organization of the lectures make no sense, with separate lectures and labs for single class and multiclass versions of various models even though the functions all were built to handle multiple dimensions and so there was really no difference. Additionally because the lectures, lab, and quiz used all the same examples this means we would see the exact material presented over and over with no clear pedagogical reason.
Additionally the course seemed overly preoccupied with OOP to the point of replicating the functionality of several built in pyTorch classes obfuscating the actual material with no clear reason given for why we were creating our own version of extant classes.
Lastly, the quizes almost never asked any questions about pyTorch. Most of them were just the most basic questions about comprehending reading code. Things like ""if input = 3 how many inputs are there?"" or ""which option is used for He initialization"" and the options are like ""He initialization or Xavier""",1
4434,Deep Neural Networks with PyTorch by IBM,Ankush K,"Apr 30, 2020","Very good course only , complete the practical assignments they are important. 
As for exam the question answers should be based on practical outputs,  say make a model for 
this dataset or so. Paste the result for the score.",5
4435,Deep Neural Networks with PyTorch by IBM,Surya P S e,"Jul 28, 2020",Wonderful course!!! Best among all the courses under AI Engineer Certificate by IBM. Deep learning always haunted me with the maths involved but now I get a very good start with this.,5
4436,Deep Neural Networks with PyTorch by IBM,Daniel J B O,"May 27, 2020",Very complete and challenging course for intermediate level in the creation and applications of neural networks,5
4437,Deep Neural Networks with PyTorch by IBM,Theo G,"May 16, 2020",Great course packed with loads of learning. The labs helped reinforce the content of the videos. Thanks!,5
4438,Deep Neural Networks with PyTorch by IBM,Giorgio G,"Jun 5, 2020","Great course material and explanations, so far the best of the IBM specialization.
Great job Joseph!!",5
4439,Deep Neural Networks with PyTorch by IBM,Yee S N,"Apr 22, 2020","Great class! Easy to follow, teaches all important concepts for using convolutional neural network.",5
4440,Deep Neural Networks with PyTorch by IBM,Prasad C,"May 23, 2020","Not to easy , not too shallow, a perfectly comprehensive course with catholic aspects covered.",5
4441,Deep Neural Networks with PyTorch by IBM,Wanderson S,"Mar 8, 2020",The course is very complete and the instructor demonstrates a lot of knowledge on the subject.,5
4442,Deep Neural Networks with PyTorch by IBM,Jessiedee M G,"Apr 13, 2020",The contents are not that hard and best suited as introduction level in deep learning.,5
4443,Deep Neural Networks with PyTorch by IBM,Adolfo C Y,"Apr 16, 2020","State of the art Course
I was expecting a more challenging project, 5 stars content",5
4444,Deep Neural Networks with PyTorch by IBM,Patrick O,"May 31, 2020",Excellent course! Highly recommend to anyone wanting to learn PyTorch.,5
4445,Deep Neural Networks with PyTorch by IBM,RuoxinLi,"Dec 9, 2019",Very Clear explanation and rich labs. The quiz can be more challenging,5
4446,Deep Neural Networks with PyTorch by IBM,Mevan E,"Apr 29, 2020",Well prepared course. I got a full overview of working with PyTorch.,5
4447,Deep Neural Networks with PyTorch by IBM,Alexis b,"Mar 29, 2020",Well prepared and interesting content taught with a clear voice !,5
4448,Deep Neural Networks with PyTorch by IBM,Alexander A,"May 2, 2020",I really enjoyed the course for its diversity and practicality ,5
4449,Deep Neural Networks with PyTorch by IBM,Evgeniya O,"May 4, 2020",A very nice course with clear explanations and good examples.,5
4450,Deep Neural Networks with PyTorch by IBM,김한준,"Mar 6, 2020",Excellent lecture! I appreciate your great work! Thank you!,5
4451,Deep Neural Networks with PyTorch by IBM,Stefan W,"Jan 27, 2020",Great course with in depth material & hands-on learning.,5
4452,Deep Neural Networks with PyTorch by IBM,Mateus N,"Apr 26, 2020",Good introductory course! Lots of exercises and samples,5
4453,Deep Neural Networks with PyTorch by IBM,MUKUL K,"Mar 20, 2020",Great course for beginners in pytorch,5
4454,Deep Neural Networks with PyTorch by IBM,Gordon R,"Mar 31, 2020",Good introduction to pytorch.,5
4455,Deep Neural Networks with PyTorch by IBM,Pavan D,"Nov 19, 2019",very intuitive and in depth,5
4456,Deep Neural Networks with PyTorch by IBM,Samira G,"May 30, 2020",Outstanding course...,5
4457,Deep Neural Networks with PyTorch by IBM,Farrukh N A,"Dec 9, 2019",Best course on AI,5
4458,Deep Neural Networks with PyTorch by IBM,Julien V,"Jun 3, 2020",Great course !,5
4459,Deep Neural Networks with PyTorch by IBM,Aditya G P,"Apr 28, 2020",Awesome course,5
4460,Deep Neural Networks with PyTorch by IBM,ThanhTung,"Dec 25, 2019",very helpful,5
4461,Deep Neural Networks with PyTorch by IBM,Dishit P,"Apr 28, 2020",best course,5
4462,Deep Neural Networks with PyTorch by IBM,Branly L,"Apr 9, 2020",Nice..!!,5
4463,Deep Neural Networks with PyTorch by IBM,RICARDO H R,"Jul 25, 2020","It is a nice course to get you into Pytorch and with some insightful views of how some ML algorithms work but adding to the most upvoted review, the synth voice dialogue sometimes doesn't make sense, the inflections on the speech are weird at times, it spells things that come from a text based explanation rather than someone speaking (things like spelling ""I E for -for example- and C N N for convolutional neural network among many, many others)... sometimes the voice is talking about one thing and something else is highlighted on the video, time mismatch...
Many grammar mistakes, stuff left in the examples and quizes that doesn't make sense... definitely needs a redaction and content check.",3
4464,Deep Neural Networks with PyTorch by IBM,Roger S P M,"Apr 1, 2020","The course material contains some really fantastic information, graphics, and programming assignments. However, the presentation of this material is absolutely terrible! It seems they intentionally tried to make the presentations as boring as possible. The lectures are monotone, the 15 second opening scene is annoying, and the content focuses 70% on the concepts of Deep Learning (which is fine) and 30% on PyTorch. So when you finish you do not feel very skilled with PyTorch. 
Finally, ALL of the student complain that the programming environment is very often offline. You cannot do many of the assignments because the ""Cognitive Classroom"" is usually not working. However, the last lecture f each week contains the Jupyter notebooks for the assignments. You can download and then run them in some other environment like Google Colaboratory or IBM Watson Cloud. Also, most of the programs contain a programming omission that the students have to fix every time. The instructors have not fixed the problem which has been reported to them. So pay attention for the ""Pillow Error"" in Week 3 because you will be fixing it yourself in most assignments for the next 4 weeks. ",2
4465,Deep Neural Networks with PyTorch by IBM,karishma d,"Jul 22, 2020","The right level of detail so that you can dive in. 
I wish there had been a week to cover RNNs as well though, in particular the best way to handle variable length sequences for RNNs :)",5
4466,Deep Neural Networks with PyTorch by IBM,Diego A D,"Jul 13, 2020",Excellent Course.  I love the way the course was presented.  There were a lot of practical and visual examples explaining each module.  It is highly recommended!,5
4467,Deep Neural Networks with PyTorch by IBM,Okta F S,"Jun 19, 2020",By this course I can understand the basic concept for building neural network or deep lerning model using PyTorch. Very Good course to beginner.,5
4468,Deep Neural Networks with PyTorch by IBM,Zhenzhou Z,"Jul 1, 2020",It would be better to add a section explaining the experiment code of the famous paper.,5
4469,Deep Neural Networks with PyTorch by IBM,Siladittya M,"Jul 23, 2020",Quiz questions are very easy. Graded Programming Assignments would have been better.,5
4470,Deep Neural Networks with PyTorch by IBM,Sofyan T,"Jul 22, 2020","clear instruction, great ilustration and process description. Thank you so much",5
4471,Deep Neural Networks with PyTorch by IBM,AYUSH K,"Jul 6, 2020",incredible course covering from  basics to a satisfaction level,5
4472,Deep Neural Networks with PyTorch by IBM,Mohamed O A,"Mar 15, 2020",Highly recommended course for students ,5
4473,Deep Neural Networks with PyTorch by IBM,Lee Y Y,"Feb 9, 2020",Easy-to-follow course for pytorch,5
4474,Deep Neural Networks with PyTorch by IBM,Suan S A C,"Apr 9, 2020",I really enjoy this course!!!,5
4475,Deep Neural Networks with PyTorch by IBM,Shreya D,"May 2, 2020",very well structured course.,5
4476,Deep Neural Networks with PyTorch by IBM,Vittorino M,"Dec 9, 2019",Aprendí muchísimo. Gracias.,5
4477,Deep Neural Networks with PyTorch by IBM,Irfan S B,"May 31, 2020",Labs were detailed one.,5
4478,Deep Neural Networks with PyTorch by IBM,David S,"Mar 29, 2020",Fantastic explanation,5
4479,Deep Neural Networks with PyTorch by IBM,Marvin L,"Feb 6, 2020",It was Good !!,5
4480,Deep Neural Networks with PyTorch by IBM,Divyansh C,"Nov 20, 2020","I  appreciate this course. Its really amazing course and if you are a beginner in Deep Learning and want to use and learn Pytorch then this course is really good to start.
One thing about this  course is that some important topics like RNN, R-CNN , text and sentiment analysis, time series are not included in this course which I think should be included.",4
4481,Deep Neural Networks with PyTorch by IBM,Juho H,"May 6, 2020","This course is difficult to rate as a learning experience. There are some very good parts yet there is also some very poor material. I would say that if you are already very familiar with machine learning and Python BEFORE taking this course, you can still draw some useful learnings on how PyTorch can be applied to various problems, and how to create convolutional neural networks with it; but if you are uncertain about some of the key concepts, this course may only end up making things worse for you.
To give an idea of the problems, there are issues like: 
- When explaining the train/validation/test data logic and how validation data can be used to prevent overfitting, the videos keep calling training data test data. 
- Pytorch is used for some really fancy stuff like defining functions and datasets, but then those functions are not parametrized in any sensible way – meaning if you want to compare loss functions from two different initialisations of the model weights, you are expected to define a new function so you can just change the variable “LOSS” to “LOSS2”, rather than just passing the loss function as a parameter or just initializing or returning it. Given the Pytorch logic is not your regular Python stuff, a best practice should be provided – it is definitely not writing a new function every time. 
So be warned: if you know what you are doing, and simply want to learn how to do it with Pytorch, this may still be a decent course for you, just ignore all the stuff where the instructors make mistakes (and they are plenty, also in incorrect quiz answers). But if you feel at all uncertain, I suggest you hone your machine learning skills elsewhere, because otherwise this course will leave you totally confounded on even the very basics of machine learning.
On the upside then, you learn Pytorch through repetition. In the beginning, the logic appears very intimidating, but then you gradually learn the logic and you can do some very impressive stuff quite easily in the end. Be prepared for the amount of repetition, however - first the stuff is shown on a video, then you run the exactly same stuff in a lab, and unfortunately the Skills Lab is not at all efficient for some of the stuff - I ended up downloading the notebooks and using them on my Watson Studio account for much faster performance.",2
4482,Deep Neural Networks with PyTorch by IBM,Daan S,"Nov 19, 2021","To be honest I am severely disappointed by the quality of the course. Nearly every single video contained typos and the example code often lacked consistency through weeks. For example, one week batch normalization was applied before activation, while the next week it was applied after activation. Without even elaborating on such changes, this threw me off as I am now unsure how to apply it. Furthermore, the labs barely presented any actual practice. In 9/10 cases I could just run all the code without implementing anything myself, this definitely decreased the learning experience. In addition, the quizzes don't provide any challenge at all. You can easily complete most quizzes without even watching the lectures as the answer is often already provided in the question itself. The last thing I would like to mention is that the staff in the discussion forums, although friendly, is clearly lacking fluency in English. They often don't seem to grasp the question and provide a copy-paste solution to most cases. Whether it's Deep Learning or PyTorch you want to learn, you're much better off following a course by a different provider on Coursera.",2
4483,Deep Neural Networks with PyTorch by IBM,Lennart F,"Sep 28, 2021","The video's are voiced by a robot. There is alot of information, but the quiz questions are so simple that you get the feeling they are aimed at 6-year olds (e.g. most times you just have to repeat what the robot voice has JUST said). The peer review system for the honors assignment is retarded: I failed this assignment while answering everything correctly, just because some dude accidentaly misgraded a question. Coursera now expects me to pay another 40 euros to resubmit the assignment just because someone else messed this up, lol. Take your courses elsewhere.",2
4484,Deep Neural Networks with PyTorch by IBM,Marcin L,"May 1, 2020","Practice sessions are organized in a tool that doesn't have enough computing power for training neural networks. The networks often take hours to train and you have to constantly monitor them because if you don't, the tool will automatically sign you out and you will lose your results. 
I also don't like the mechanistic reading style (sounds like a bot reading), lack of human interaction doesn't seem to work for lectures.",2
4485,Deep Neural Networks with PyTorch by IBM,Konstantin S,"Feb 24, 2020","Poorly prepared materials, awful quiz modules, lots of mistakes",2
4486,Deep Neural Networks with PyTorch by IBM,Christian T,"Jun 9, 2021","Lots of errors in the questions and answers, annoying content structure, bad videos (speed, cadence, auto-generated voice that consistently mis-pronounces things). Labs that are identical to the videos. No context setting or understanding beyond trivial mechanics.
Even worse, the quizzes contain typing/syntax errors that you have to ignore and then suddenly some of the quizzes contain errors that you must not ignore.
This is a ridiculuously bad course and I have no idea how it got to getting this many good ratings. 
ABSOLUTE WASTE OF TIME. CHOOSE A DIFFERENT COURSE!",1
4487,Deep Neural Networks with PyTorch by IBM,Amar S,"Aug 23, 2020","I am very disappointed with the quality of the course materials. The videos are recorded with what sounds like a text to speech system or a voice over done by a voice actor who does not really understand the subject matter and lacks personality. 
It's hard to understand as it all runs at the same pace and there isn't sufficient time given to specific concepts that may take a shorter or a longer time to sink in depending on their complexity. It's just a constant speed monologue without any real feeling or passion in the subject matter. ",1
