,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
1627,Managing Machine Learning Projects with Google Cloud by Google Cloud,jose b,"Jun 4, 2020","REALMENTE EXTRAORDINARIO !  
EXCELENTES EXPLICACIONES Y LABORATORIOS QUE PERMITEN MANEJAR HERRAMIENTAS MUY INTERESANTES DE IA QUE ESTÁN DISPONIBLES EN LA PLATAFORMA DE GOOGLE CLOUD ! ",5
1628,Managing Machine Learning Projects with Google Cloud by Google Cloud,Ramiro V,"Jul 13, 2020","Great material, every tool is well developed and explained. You dont have to be a professional machine learning developer to complete each task. The videos have the right duration. ",5
1629,Managing Machine Learning Projects with Google Cloud by Google Cloud,Praveen K,"Jun 24, 2020",This is an interesting course for anyone who wants to learn the theoretical concepts of machine learning. And also is a good course to learn how to implement ML into organisations.,5
1630,Managing Machine Learning Projects with Google Cloud by Google Cloud,Pattara A,"May 5, 2020",This course is for a beginner who would like to learn how machine learning could do with business. Companies will benefit from this course to survive the digital transformed world.,5
1631,Managing Machine Learning Projects with Google Cloud by Google Cloud,MANISH K S,"Apr 29, 2020",This is great course for Entrepreneur and Business person who wants to improve productivity of their product using ML. Understanding ML with real word business model and many more.,5
1632,Managing Machine Learning Projects with Google Cloud by Google Cloud,Lusiaa S,"May 16, 2021","The course is very useful and good, but it needs more practices in implementing the theory of  machine learning. Overall, I will recommend this course to my friends and relatives.",5
1633,Managing Machine Learning Projects with Google Cloud by Google Cloud,Sumit S,"Jul 31, 2020",It was really the great learning for me during this course. I studied the practical side or implementation of machine learning models rather going in deep to do research projects. ,5
1634,Managing Machine Learning Projects with Google Cloud by Google Cloud,(Mkateko) C M,"Sep 11, 2022","I enjoyed this course even though I do not come from an IT background.  The commands executions in the labs were challenging at first but I did get the knack of it.  
Thank you.",5
1635,Managing Machine Learning Projects with Google Cloud by Google Cloud,Adam M S,"May 1, 2020","A very good course covers both theoretical, practical, and implementation parts. Since it's a Google course, it was as well expected to have all things around Google platforms.",5
1636,Introduction to Python Functions by University of Colorado Boulder,Robert G,"Jun 21, 2023","This is a waste of time. There are so many better resouces out there, and many of them are free. I can't believe that they're going to give you a Master's degree for an education of this quality (from a major research institution, no less...).
Go here instead:
Courses:
Harvard CS50P
Helsinki mooc.fi
Georgia Tech CS1301 on edX
MIT on OCW and edX
freeCodeCamp
Books (free on author's website):
How to Think Like a Computer Scientist (Think Python) (there're interactive edition on the web)
Python Crash Course
Automate the Boring Stuff",1
1637,Introduction to Python Functions by University of Colorado Boulder,Nikos B,"Dec 15, 2023","It is an insightful course in Python Programming through a vast of well-worked examples in Data Science, Mathematics and Problem-Solving. It provides one of the best way to learn about Python Functions in Computer Science and Mathematics. ",5
1638,Introduction to Python Functions by University of Colorado Boulder,Heidi S,"Mar 24, 2023",Excellent course from Mr. Di Wu.  I am marching on to course 3 with excitement more than I started in the first course with Mr. Di Wu.  ,5
1639,Introduction to Python Functions by University of Colorado Boulder,Hafiz M A,"Jul 3, 2023","I have practiced C++, Java, assembly and quite a few other languages but still I feel I have learned a lot from this course.",5
1640,Introduction to Python Functions by University of Colorado Boulder,Andre O,"Jun 21, 2023",Excellent. I wish they could provide a book/reading materials.,5
1641,Introduction to Python Functions by University of Colorado Boulder,Ramon N,"Oct 9, 2023",Dr. Wu knows how to teach.,5
1642,Introduction to Python Functions by University of Colorado Boulder,Danilo C,"Apr 1, 2024",Very straight forward!,5
1643,Introduction to Python Functions by University of Colorado Boulder,Miguel A F R,"Jul 23, 2023",Excellent course!,5
1644,Introduction to Python Functions by University of Colorado Boulder,Bob C,"Dec 29, 2022",Good course. ,5
1645,Introduction to Python Functions by University of Colorado Boulder,Charysse R,"Jun 26, 2023","some concepts could be explained more thoroughly, and i am confused why we haven't learned about lists in the first or second section.",4
1646,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Carlos P,"Aug 18, 2020","I really loved this course. It is a must for anyone trying to understand what Machine Learning is and its application with a holistic view. I’ve been studying ML on other Online courses for over a year now (focusing on the math and programming aspects), so this course turned out to be a great complement to all the other technical courses I’ve been doing. Furthermore, whereas the other courses followed a more traditional school setting (e.g. power point slides, thousands of mathematical formulas) this course was such a nice surprise as it is quite dynamic, light and with a touch of humor.
This course is not meant for learning the math or programming; there are many other courses online with that purpose. (If you want to implement what Eric has shown in this course on your own, you will need to learn: Calculus, Linear Algebra, Probability & Statistics and a programming language, such as R or python before trying to implement ML models). This course though, should also be taken by people like me who are trying to learn the technical aspects of ML. The many examples in the course help construct a thorough understanding as well as provide a framework to participate in ML meetings. I do intend to recommend this course to a few managers of my company for them to understand what my team is trying to achieve. Given that there is no math/programming requirements, it is perfect for non-technical business people to realize the potential benefits from ML. ",5
1647,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Sumit S,"Aug 17, 2020","Half way through the course, I am already in love with Eric's style of teaching. The Energy  which he is bringing, the content everything has been top notch till now. Though, I do have a background in Data Science, there have been lot of take-away for me. 
Loved the predictive pop song :)  ",5
1648,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",David,"Aug 18, 2020","A highly informative, entertaining deep dive into machine learning. Dr. Eric Siegel has a talent for threading big revelations together so that they build on one another and pulling out insights that apply to all sorts of aspects of life and work, all while keeping the tone light!",5
1649,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Dennis N,"Sep 11, 2020",Excellent presentation of the basic concepts of machine learning. Looking forward to the next class.,5
1650,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Laxman G,"Sep 16, 2020","Totally upbeat course. The Power of Prof. Eric Siegel, SAS and Coursera has resulted in this illuminating course that showcases  the potential and possibilities of Machine Learning - a winning combination for (Machine) Learners. I was able to quickly and effortlessly map from the Professor's book 'The Power to Predict Who Will Click, Buy, Lie, or Die' to the course.    
Enroll to Boost Skills, Accumulate Credits, Fight Failure, and Deny Deadbeats.
Thank you Prof. Eric Siegel. Thank you SAS. Thank you Coursera.",5
1651,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Ajith P K N,"Sep 3, 2020","An exceptionally insightful and unique course by none other than the maestro of Predictive Analytics Dr. Eric Siegel. It elucidates us how launching machine learning - aka predictive analytics - improves marketing, financial services, fraud detection, and many other business operations. I thank  SAS for collaborating with Eric for this amazing initiative. I request all to attempt this course if you want to gain a unique and experienced perspective of Machine Learning. ",5
1652,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Diego B,"Aug 18, 2020","This is the first machine learning course that I enrolled in and it was the perfect choice. I don't have a background in coding or software and this course made everything really clear to me. It made me realize how amazing ml really is! Also, English is not my mother tongue but Eric's oratory was perfectly clear to me. 😄",5
1653,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Barbara C,"Aug 20, 2020","Eric Siegel has created a machine learning course that is not only a great learning tool, but also fun.  Eric makes it easy to understand, and adds information that is critical to every level student.  I'm looking forward to the next courses.  ",5
1654,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Philip N,"Aug 22, 2020",Excellent. Very well done. Engaging throughout with excellent references and supplemental videos and articles. Relevant concepts and terms introduced and well-motivated. Everyone concerned about 'AI' should go through the ethics discussion. ,5
1655,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Oleg K,"Aug 23, 2020","An amazing introduction that kept me interested for every single video. Moreover, it was actually fun to watch! There is some nice humor and the videos are made in an entertaining way! I certainly recommend it!",5
1656,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Bob T,"Aug 20, 2020","This is such a well-rounded, beautifully executed coverage of ML for business people! I didn't know what I didn't know but now that I know I'm amazed this wasn't covered in other courses i took.",5
1657,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Rhodium B,"Sep 2, 2020",A fantastic overview of Machine Learning and Predictive Analytics.,5
1658,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Christina M,"Aug 25, 2020",A great introduction into a wide area of applications of ML. ,5
1659,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",ERICK K C,"Aug 26, 2020",Exceptionally delivered by a thoroughly informed expert,5
1660,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Vaclav,"Sep 13, 2020","Well structured, great delivery, relevant examples. ",5
1661,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Martin T,"Dec 8, 2020",Well presented introduction to Machine Learning.,5
1662,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Surachart O,"Aug 17, 2020",It's a good course to start that how ML works.,5
1663,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Bob H,"Aug 14, 2020","Very clear, extremely informative!",5
1664,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Saleh O,"Aug 17, 2020",Great course,5
1665,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Catherine T,"Feb 24, 2021","I'm one of those people he warned not to review negatively because it's not a tech course - I'm studying for a career transition to data science, and most of the courses I take are highly technical. But this course gives a huge foundation in general application of ML. I'm not especially interested in working in a business environment per se, but this course really teaches you how to fluently talk about the non-technical aspects of ML and data science. The unit on ethics I think is particularly important. The software demos are also really helpful whether or not you plan to use SAS. Honestly this course was so well rounded. I really enjoyed Eric Siegel's presentation. He manages to be extremely funny while also really effectively teaching the material. My only criticism is he tried way too hard to sell his book at every opportunity and there were not many readings that weren't written by him. And when reading the articles I noticed that he'd used the exact same wording in the course videos. So a little more diversity there could be good.",5
1666,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Yasin A,"Nov 24, 2020","one of the best courses ever made, with such a great teacher, makes an attractive, fun, and most importantly conceptual atmosphere for learning of the materials. this course is one of my favorites. if you want to learn machine learning and it's concepts deep and practical and also fun! do hesitate to enroll in it. ",5
1667,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Danielle B,"Nov 19, 2020","Very informative, learnt A LOT of stuff that I knew nothing about... But the instructor made if fun and interesting... so it was enjoyable.",5
1668,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Morten R,"Sep 25, 2020",Very informative and good instructor. I recommend this course as it deals with important issues when it comes til Machine Learning. ,5
1669,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Lev P,"Sep 21, 2020","Very good introductory course about ML, AI and predictive analytics.",5
1670,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Hari K K,"Nov 28, 2020","Excellent course by Eric. 
Loved every video.
Thank you....",5
1671,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Geyner A L D,"Dec 5, 2020",Curso muy completo y entendible por la forma de explicar ,5
1672,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Selin N,"Oct 14, 2020",Great course. To cheap to give it away in coursera :),5
1673,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Milind P K,"Sep 30, 2020",A complete course in ML. Real holistic view.,5
1674,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Eshani S,"Sep 30, 2020",the best ml course i have ever done,5
1675,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Sarwat A M P S,"Oct 5, 2020",Amazing and super knowledgable.,5
1676,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",PRASANTA M,"Sep 25, 2020",It is really insightful,5
1677,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Shane H,"Oct 21, 2020",Great course !,5
1678,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",RICARDO A V A,"Dec 3, 2020",Excelente,5
1679,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Andrew S,"Mar 4, 2021","This is increasingly essential knowledge for both business leaders who know that data must be tapped for competitive advantage and analytics professionals who need to understand how to help businesses tap that power.  Each party needs to know a bit more - not too much, but enough - about the other's world to be effective together and deliver results.  Finding that balance of how much tech and data and how much business outcome to put into a course is really difficult and I have not seen anyone strike that balance like Prof. Siegel.  In addition to this unique capability Prof. Siegel brings relevant and relatable cases, actual hands on work in an approachable format and keen sense of humor as he lets geek flag fly high.  Take this course.",5
1680,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Thomas M,"Dec 23, 2020","This course provides a good introduction to Machine Learning.  I liked the course because I learned a few things around the concerns and implications of using machine learning and developing machine learning models, to take into account the impact of the models predictive output on society at large.  While this course did touch upon a couple of machine learning algorithms at a very high level, it was sufficient to whet my appetite to learn more in the other courses of this specialization.",5
1681,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Jay S,"Aug 1, 2021","Eric Siegel
 is very insightful in this 3 course machine learning specialization for data oriented business leaders!

Highly recommend this specialization.  For business leaders, it will help drive the business impact of ML initiatives and manage ethical pitfalls. For technology experts, it does a great job at setting context and painting a great picture of potential applications of ML before one would dive deep into the algorithms.",5
1682,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",SALIME M A,"Feb 15, 2021","This course is perfect for those professionals that need a clear explanation of what Machine Learning is and what is it for. This course has been extremely helpful for me, it has helped me to clarify the concepts, and how Machine Learning works in a real business environment.",5
1683,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Chiranjoy C,"Mar 16, 2021","This ""ML for everyone"" course is the benchmark for how machine learning should be taught. Period.
For the uninitiated, Eric Siegel has a rockstar status in this field.
This course brings analytical techniques via ubiquitous use cases. It is a must for practitioner.",5
1684,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Vincent B,"Apr 1, 2021","At heart I'm a ""technology wonk"" but this ML course focused on the business side (and my career direction) is the right choice.  Eric Siegel makes it clear right what ML does and were it can be applied.   Now, on to the next part of the specialization...",5
1685,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Ronit M,"Apr 24, 2023",The best Machine Learning Course I've enrolled in the past 3 years. Got to extensively learn HOW machine learning is important in making business decision rather than just churning algorithms.,5
1686,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Alexandra M,"May 2, 2023","Eric Siegel is the best online teacher! This course is suitable for newbies on ML, such a great way to set a foundation in ML learning, I highly recommend!",5
1687,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Jocelyn G,"Dec 16, 2020","Thank you very much. That is a concise, meaty introduction to machine learning. Exactly what I needed.",5
1688,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Vanessa U,"Mar 17, 2021",Excellent insightful content. Science made easy to understand. I thoroughly enjoyed this course,5
1689,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Luis H C A,"Aug 13, 2021",Very good topic as an Introduction to a this very interesting topic which is Machine Learning.,5
1690,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Deborah D,"Feb 15, 2021",Nice entrance into Machine Learning concepts and spotlight on ethical imperatives,5
1691,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Priyavrat S,"Mar 19, 2021",Loved this course. Recommend to anyone getting started with ML.,5
1692,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",ARNAB B,"Feb 23, 2021",This was an amazing learning experience. Thank you so much!,5
1693,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Abhay D,"Apr 29, 2023","Amazing Instructor , loved the way of explaining things. ",5
1694,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Anu S,"Feb 19, 2021",Excellent summary of practical applications,5
1695,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Alexandros M,"May 14, 2023",Great way to start your ML journey!,5
1696,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Antonio L,"Apr 28, 2021",Enlightening,5
1697,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Jimmy V,"Jan 28, 2021",Nice!,5
1698,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Rahul A,"Dec 8, 2020","Very good course, set the right contextual understanding. Could have been a bit shorter, esp the ethics part.",4
1699,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Vikram K,"Aug 27, 2021",Excellent Insights.,4
1700,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",KINKAR C,"Aug 18, 2020",Nice overview!,4
1701,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Derek T,"Jul 1, 2022","The lectures are like a remake from Youtube videos, rather than something academically dense and deep.
The course is okay, but the way Mr. Eric used metaphors and jokes sometimes made lectures hard to understand. SAS lectures are optional, and they are just about 1-2 videos per week so don't expect you'll learn many things (barely scratching the surface).
Newbies who want a taste of ML can try this course. Those who interested more in the technical stuff shouldn't subscribe to this one as there are better courses out there.",3
1702,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Eva N R,"Nov 5, 2023",Comprehensive overview that ignites the lust for more.,5
1703,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Maria J A S K,"Mar 29, 2024",nice,5
1704,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Fly B,"Feb 7, 2021","A good course, though some parts are repetitive. ",4
1705,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats by SAS",Jorge T,"Jan 19, 2021",Great introduction to Predictive Analytics,4
1706,CASL Programming for Distributed Computing in SAS® Viya® by SAS,William t h,"Jan 12, 2023",Great course to get around the SAS Viya CAS language,5
1707,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Eugene Q,"Sep 23, 2020",The subject matter of this course was unique and very valuable and Prof. Siegel's enthusiasm and humor makes it especially engaging.  Good job!,5
1708,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Laxman G,"Aug 17, 2020",Gold Standard MOOC. ,5
1709,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Carlos P,"Aug 18, 2020",Excellent insights for deployment Machine Learning at corporations. Definitely recommend if you every intend to participate either directly or indirectly at a ML development at your company. The instructor lays out a solid plan to not let the technical enthusiasm/jargon get in the way. ,5
1710,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Oleg K,"Aug 25, 2020","I love the ideas of machine learning and I'd love to be involved, but I'm not sure I'm up for crunching the numbers myself. This course showed me that managers and executives have an important role and also need to know this stuff.",5
1711,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Dennis N,"Sep 18, 2020",Excellent course presented by a knowledgeable expert in the machine learning field. Content was well organized and included a broad range of topics with numerous use cases. Looking forward to the next course.  ,5
1712,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Diego B,"Aug 26, 2020","Now I really see the light, what you need to do to actually get the benefit of machine learning. This course really drives home the practicalities of machine learning and still keeps it really interesting.",5
1713,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Christina M,"Aug 25, 2020",Essential business know-how for launching a machine learning project. ,5
1714,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Yasin A,"Nov 24, 2020","very good and impressive course for Machine Learning with a great teacher who make you love the Machine Learning, thank you dear master for such a great course  ",5
1715,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Jimmy V,"Feb 5, 2021",Opened a whole new world for me. It broadend my horizon and I view socio economics differently.,5
1716,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Priyavrat S,"Mar 19, 2021",  Loved this course. Recommend to anyone getting started with ML.  ,5
1717,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,PRASANTA M,"Sep 28, 2020",Authentic learning,5
1718,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,T B (,"Sep 26, 2021","As a non technical person (ex banker) I have been struggling to understand ML and the series of courses conducted by Eric Siegel seems to be made just for us non-technical types. I found the subject matter very easy to understand and grasp allowing me to now think about the possible applications. Eric has also a section where he discusses real world applications of ML. This is a key differentiator from another course on ML I had attended and we are now in a position to communicate confidently with people offering data science / ML expertise. Working on applications would require team effort and the composition of an ideal team is also discussed as a feature of the course which I found invaluable and another differentiator. Given the serious subject matter, I am appreciative of the effort put in by Eric to also ensure there are lighthearted moments along the way. Overall I found this course an outstanding program backed by SAS and would recommend it as compulsory attendance for those who want to understand the wide implications of ML in every aspect of our lives today and in the future. I am happy to embrace this technology without fear. Thank you. ",5
1719,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Andrew S,"Mar 4, 2021","This is increasingly essential knowledge for both business leaders who know that data must be tapped for competitive advantage and analytics professionals who need to understand how to help businesses tap that power.  Each party needs to know a bit more - not too much, but enough - about the other's world to be effective together and deliver results.  Finding that balance of how much tech and data and how much business outcome to put into a course is really difficult and I have not seen anyone strike that balance like Prof. Siegel.  In addition to this unique capability Prof. Siegel brings relevant and relatable cases, actual hands on work in an approachable format and keen sense of humor as he lets geek flag fly high.  Take this course.",5
1720,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Mr. J,"Nov 18, 2020","This course, part of the Eric Segal machine learning specialization, is a must take course.  All 3 are must take.  They are superbly constructed and executed. The content and format and construction of the courses is - very fine.   A grreat benefit to any one taking the time to complete the courses. ",5
1721,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Danielle B,"Jan 1, 2021",Enjoyed this module as well. Insightful and informative.,5
1722,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,k b,"Feb 12, 2021",Excellent course for beginners and non-practitioners. ,5
1723,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Antonio L,"Apr 28, 2021",Very useful course for business and project leader,5
1724,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Anu S,"Apr 2, 2021","Excellent course
Good real-life examples",5
1725,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Selin N,"Oct 14, 2020",Great!,5
1726,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Shuhan M,"May 21, 2021","it's better not to use examples that are not true and biased. I am Chinese and I have been working and living in XinJiang for quite some time, the bias example used in the course is nothing real according to my life experience, if you do have evidence , please provide them, or better if you come to China and take a look yourself. if the evidence is come from sth like CNN or BBC, then I can only laugh at it, and will have to categorize this course same level with CNN and BBC news.",4
1727,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Jay S,"Aug 1, 2021","Eric Siegel
 is very insightful in this 3 course machine learning specialization for data oriented business leaders!

Highly recommend this specialization.  For business leaders, it will help drive the business impact of ML initiatives and manage ethical pitfalls. For technology experts, it does a great job at setting context and painting a great picture of potential applications of ML before one would dive deep into the algorithms.",5
1728,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,YUGESH S R,"May 12, 2023", The author of the course on end-to-end machine learning implementation did a great job in explaining the key concepts and strategies necessary for successful implementation of machine learning projects. I found the course content to be engaging and easy to understand. The instructor's teaching style was particularly interesting and kept me engaged throughout the course.  ,5
1729,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,April E M,"Jun 23, 2023",Love how easy it is to understand the topics.,5
1730,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Alexandros M,"May 14, 2023",Great way to start your ML journey!,5
1731,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Michelle W,"Nov 7, 2021",great high level overview,5
1732,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Jau-Jie Y,"Jul 11, 2021",Excellent,5
1733,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Priyanka K,"Mar 16, 2024",Best,5
1734,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Jorge T,"Jan 19, 2021",Great introduction! Thanks!,4
1735,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Kris,"Jul 6, 2021",.,4
1736,Launching Machine Learning: Delivering Operational Success with Gold Standard ML Leadership by SAS,Derek T,"Jul 7, 2022",The course is too theoretical. There're many repetitive lectures can be shorten,3
1737,Overview: Six Sigma and the Organization by SkillUp EdTech,PRAMOD P,"Mar 28, 2024",Really helpful due to the organized way and lucid explanation.,5
1738,Overview: Six Sigma and the Organization by SkillUp EdTech,omair a a,"May 6, 2024",my submission still not review and its took so long time,3
1739,Big Data - Capstone Project by University of California San Diego,Edorta,"Jun 17, 2018","Really disappointed with the Virtual Machine related exercises throughout the whole course, not only the capstone, where literally I have spent more time trying to figure out how to make it work and do not get any error message than actually learning big data. Very very frustrating.For sure not going to recommend this course to any friend.",1
1740,Big Data - Capstone Project by University of California San Diego,Dag S,"Feb 8, 2017","This course deserves no starts. There were no instructors answering the many questions raised by the students. There were no explanations for wrong answers, and so no opportunity to learn. I was helping other students understand the assignments, and spent extra time grading submissions as no teaching assistants were available to help.
There were a couple of very good teachers in the specialization, however the structure is critically flawed and your time would be better spent studying on your own.
Avoid not just the capstone, but this entire series.",1
1741,Big Data - Capstone Project by University of California San Diego,Marcial C,"Jul 10, 2017",The exercise with the graph is way outside the difficulty level reached in the course. Either provide futher detailed steps to complete with more in-depth explanation of the neo4j query language or simplify the exercise.,1
1742,Big Data - Capstone Project by University of California San Diego,Shimon A,"Feb 8, 2019","Working with Splunk is impossible. Taking this course, my intention was not to learn SPLUNK!!! My intention was to perform an intensive, deep and meaningful EDA. However, I've spent 2 days (!!!) for learning...Splunk which is a complex tool of extremely poor usability. This is why I prefer to quit the course and the project (which I really wanted to participate in. ",1
