,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
3079,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Juan-Pablo P,"Feb 20, 2020","This was a great course to go more in depth about the use and implementation of convolutional neural networks. Learn the concept and implementation of ""transfer learning"" or ""inception"" to take advantage of CNN trained over a much larger dataset and fine tune the DNN to specialize on a different (but smaller) problem. It was great the learn that one can drop out some neurons from the pre-trained CNN in order to avoid overfitting and specialization. Changing from binary classification problems to multi-class problem is very easy to implement in Tensor Flow / Keras. ",5
3080,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Muhammad U,"Apr 14, 2020","Excellent course for a beginner like me. It definitely helped me gaining the concepts and insights of transfer learning and the multiclass classifiers. I am confident now in dealing with the convolution neural networks, coding them from the scratch and to achieve the desired accuracy. The concept of dropout layers has been conveyed in the best possible manner and its affect on the validation accuracy can be easily observed. I would like to appreciate the efforts of the team of Coursera and the instructors for laying down an extraordinary online lecture series. ",5
3081,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Scott C,"Jul 10, 2019","Great for people who want to not delve too deep into theory and learn the latest tools to get going quickly. I had already done the Deep Learning specialization so I recommend that as a great complement for the theory part.  I learned everything I needed to get going with a practical application in this course. My only complaint is that I felt that the quizzes were poorly designed - most questions emphasized whether you remembered a specific API's argument name, or some questions were a bit ambiguous.  Otherwise, highly highly recommend the course.",5
3082,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Ben R,"Dec 29, 2019","This was just an exceptionally well-done course. It's not complicated, but I don't think the point of it is to be complicated, just practical. All in all, I enjoy the teacher's style. If you're trying to understand the fundamentals of the theory and mathematics, these courses aren't for you; if you're looking to just gain a practical and useful working knowledge, then this is a great starting place. I took it to just round out my understanding of Tensorflow via Keras; this was a great course for that. ",5
3083,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Hannan S,"Oct 28, 2019","First of all, the course was amazing! I found it great for the following reasons:
- Laurence Moroney (Instructor) was very professional and clear while delivering the knowledge
- The introductions by Andrew NG were really nice
- Easy to understand codes and understanding of thr underlying principles
- Varied topics such as CNN, NLP & Time Series
- Very insightful by providing expert opinions about different ways of model optimization
I really enjoyed the course and I thank the instructor for the same :)",5
3084,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Victor H,"Oct 31, 2019","I am already familiar with machine learing and convolutional neural networks, and before starting using the TensorFlow framework I wanted to develop my own know-how in order to really have control and knowledge on what am I doing. Now that my C++/CUDA implementations work, I feel allowed to use a better tool like TensorFlow / Keras, and I am really discovering their power and flexibility, and I am getting really excited of the productivity that I can gain in my projects thanks to them!",5
3085,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,neil h,"Jul 30, 2019","Laurence Moroney presents another superb primer on the mechanics of tensor flow. Heavy on image analysis, we see how convolutional nets — concatenating stages of convolutional filters and pooling — extract features from images at whatever scale they appear. The exercises contain a modicum of basic-python skills reinforcement. Upon completion, one is equipped to tackle other common problems, e.g., the usps handwritten-digits challenge https://www.kaggle.com/bistaumanga/usps-dataset.",5
3086,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Mastaneh T,"Jun 4, 2019","The pace of these two courses and the extremely to-the-point nature of the explanations, examples, and exercises enabled me to implement customized CNN-based codes my own data in only 5 weeks. Now I am definitely more confident to explore and implement more complex models and concepts in Tensorflow. Thanks to Andrew, Laurence, and the rest of the team for the very efficient learning experience and for sharing their knowledge and expertise. ",5
3087,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Jonas C,"Dec 3, 2020","This course makes me have the sense of how does it feel like to design a network for a problem.
Without any guidance, it's difficult to have a right guess at the beginning.
Transfer learning might be helpful if your target is to apply some kind of developed network into your application.
And also, one has to practice to be able to use the Tensorflow framework fluently. 
Because there are so much concepts and corresponding APIs.",5
3088,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Rudraksh J,"Apr 5, 2020","Great course, great content, and the best part is you are getting quiz and those ""Challenging, interesting, excellently"" designed assignments which surely test and improve your real skills. I'm just excited about those assignments every time I progress with a week.
Till now I have completed the first two courses of this Specialization and I'm sure the rest would also be great. I would be taking them all!",5
3089,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,gjycoursera,"Jul 1, 2020","greate introduction to Image Classification. The skills is very very useful!
I like this course.
My advise to other learners is reading keras official developer guide(https://keras.io/guides/)   when you learn this course. That will be very useful.
Besides, I want to get more skills about Image Segmentaton, Object Detection ,etc. So I hope Deeplearning,ai launch more advanced Computer Vision courses.",5
3090,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Rishi G V,"Jul 20, 2019","It is really an amazing course, My heartfelt thanks to Mr.Laurence Moroney, for his great teaching and Mr. Andrew Ng for giving these great platform. I Really enjoyed the course. I learned it lot of things here. I am going to take all the specialization in these courses. And It is great pleasure to thank Coursera platform for providing me Financial aid to take up these course.
Thanks
Rishiganesh.V",5
3091,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Ali A,"Jun 22, 2020","Great course, well structured and straight to the point, the point being application. Can't recommend it enough for those who completed the deeplearning.ai specialization. 
With no sufficient theoretical knowledge and simple python programming, however, the course is vague and highly not recommended. Sufficient understating of how DNN work greatly improves the added value of this course. ",5
3092,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sergey D,"Jul 16, 2023","Great and extremely interesting.
Last assignment is tricky and probably corrupt, as it does not explicitly require additional label processing, which is necessary to successfully train the model. However, the grader is not ""aware"" of this additional processing and is lowering the grade, expecting the labels to be passed in the form which is not accepted by the model. Please fix that.",5
3093,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sachin W,"Jul 10, 2020","Simply amazing! This course felt so engaging and easy. And it had concepts that were taught so well that it felt easy. The concepts learnt in this course are a foundation for building a career in Machine Learning.  I learnt about using Conv Nets, Image Augmentation, Dropouts, Transfer Learning, Multiclass classification. Thanks to Laurence Moroney for this wonderfully built course!",5
3094,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,De D,"Jun 28, 2022","Generally a good introduction to convolutional neural networks for computer vision, along with the use of generators for data inputting.  Also the use of image augmentation was well covered, and the section on using pretrained  models where you freeze training on most layers is very important since those pretrained models are often the best to use for practical applications.",5
3095,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sreejith S,"Jun 3, 2020","Very brilliant course. Lectures are short and crisp, coding assignments are excellent to get you started with dealing real world use cases. Since this course deals with implementation in Tensorflow, i would say, do the Deep learning specialization offered by Deeplearning.ai first and then do this course to glue both the theory and practical implementation together.",5
3096,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Dmytro C,"Jul 21, 2023","I want to say a huge thank you to the developers of this course. Since the systematization of the material was very impressive, the transition from simple to complex and the ability to explain the complex and visualize it using accessible and simple examples. I really liked the final task, which requires attention and understanding of the material. Cool course!",5
3097,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Khánh N,"Feb 20, 2020","This course gives me an overview in CNN applying into various fascinating Computer Vision problems, which really excite me. The inspiration that I got would definitely push me to working harder in order to have a successful career as a ML engineer. Also, the teaching style of Laurence is one of the highlight for the course as I found it both fun and effective.",5
3098,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Derwin N,"Feb 2, 2021","Initially I found the few weeks of the course very basic. I was wrong, I think the structure of the course is to introduce new Deep Learning enthusiasts to the field and it builds up very well. By the time you get to week 4, you are so comfortable with the concepts that it becomes second nature and then there is a twist. I loved it, hence I give it a 5 star. ",5
3099,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Edgar C O,"Jul 20, 2020","As a follow up of the course ""Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning"" and as an introduction of the convolutional neural networks for the case of image classification, again, the course is great. The content and the exercises in this course are more challenging  and more entertaining to design/program.",5
3100,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Himansh M,"Dec 10, 2019",This course is a great addition to the deep learning courses by Prof. Andrew Ng. I got to learn the fundamentals of deep learning from Andrew Ng's courses and learned to programme from here. It's a great course to learn Tensorflow and this course also helped me in my final year project. I'm really thankful to Coursera and deeplearning.ai for this course,5
3101,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sakshi A,"Mar 5, 2020",I have certainly enjoyed taking this course. The instructor has been so good at keeping us interested in the course. It didn't really felt like learning. I have learned so many awesome things in this course to help me with the current job as well as inspired me to do some fun work on the photos I have taken myself. Thank you for this course. :-),5
3102,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Eulier A G M,"Jul 17, 2019","The course is marvelous explain and with clear, concise & straight forward concepts alike the practice project.
Take your time to understand the concepts, so you can move on.
I'll recommend to watch the specialization of Neural Network from Andrew Ng, to deeply understand the ""magic"" ( linear regression, matrices, derivatives) of Neural Networks.",5
3103,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Wei X,"Sep 25, 2019",I originally expected to learn more pure TF related stuff. But instead I learned Keras. Data augmentation with Keras is quite easy. Transfer learning is also easy to do if there is Keras model there already. But I do hope to learn a pure TF tutorial that are more common when you download other people's TF model and practice with your own data.,5
3104,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Victor A N P,"Aug 25, 2020","Very good course and a good sequel to the first course. These courses give what we need to try our own projects. The course doesn't teach much theory, but it makes us interested and make us search and try to learn on our owns. The notebooks provided in this course, however, aren't as good as the notebooks provided in the first course. ",5
3105,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Mariia A G,"Jul 26, 2023","Convolutional Neural Networks in TensorFlow"" by deeplearning.ai on  Coursera is an excellent course that provides a comprehensive  introduction to CNNs using TensorFlow. The practical assignments on  Google Colab are well-designed and enhance the learning experience.  Highly recommended for both beginners and experienced learners",5
3106,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Pablo S,"Jun 13, 2020","Muy instructivo y activo. A uno como estudiante lo obliga a interiorizarse de verdad en los conceptos para comprender mejor las etapas que se deben implementar para el tratamiento e implementacion de una red neuronal convolucional. En general, con explicaciones claras y comprensibles puedo decir que este este un curso muy bueno.",5
3107,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Anil K S,"Jun 13, 2019",This was the actual dealing with the dataset saved at local memory location rather than predefine dataset where the dealing with label and directory were ignored which learner actually face problems while learning and handling with the datasets stored at local drive. well this course actually helped for my major year project .,5
3108,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sagar P,"Aug 24, 2020","Precise and to the mark. Good brief up of the concepts. 5 stars for ease of implementation through programming assignments. Suggestion to fellow learners: Couple these courses with those by Andrew Ng, so it would be the best merger of theory + implementation. Laurence Moroney never fails individual's expectations. :)",5
3109,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Mateus d A D P,"Oct 19, 2020","This course presents a more in-depth look at CNNs in comparison to the first one of this specialization. Subjects as Image Augmentation, Data Generators and others are taught about. The only thing I didn't find quite right is the final assignment. I could be wrong here, but it seems it wasn't designed properly.",5
3110,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Ara B,"Aug 19, 2019","Easy to follow. a lot of examples. I was expecting at least one assignment for the final! :)
As for the convolution we never talked about DOG+SIFT or other feature extraction techniques. Also I would like to see how we can separate an object of interest from background e.g. using clustering or a video stream.  ",5
3111,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,ALVARO M A N,"Dec 10, 2019","I love this, because the instructor make the difficult easy. After ending this course, I believe I would enrolled on the other specialization, to gain a better mathematical understanding of convolutional neural networks but I'm pretty happy to learn the practical stuff, this make possible a lot of projects!",5
3112,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Deepak V,"May 2, 2020","This course builds on the previous introductory course in the Specialisation. Not only do the four exercises provide practice towards neural network implementation, they also provide a chance to use Python for organisation and manipulation of data, pre-learning. 
A fantastic and concise course over all.",5
3113,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Aditya W,"Jan 22, 2020","I mainly  to learn the various constructs to do various things in TensorFlow, and this course is very well constructed for it. It doesn't explain the actual mathematics though, and I don't blame it for that. It is just designed to help people learn the framework. Overall, a very satisfying experience.",5
3114,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,陈键,"May 15, 2020",This course is a very good introduction to Tensorflow and CNN. I have taken Machine Learning theories at school and this is a very nice **programatic** supplement to my course. I think this would be even more helpful if I took it before I learn the theories. I would have been in less trouble then. ,5
3115,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Karan S,"Apr 11, 2020","It's amazing how far we've come in image processing. I remember using basic filters like sobel edge detector during my undergrad. And now we are here, being able to get SOTA results in just few minutes. I wonder how those Phds who were working on handcrafting filters ~2010 would have felt.",5
3116,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Anujeet S,"Dec 15, 2019","This course in tensorflow specialization is a must recommended. It builds knowledge from beginners to advance very smoothly, You will be able to get a experience of how to begin coding for tensorflow also be able to understand its core layers, And learning from Laurence is always fun.",5
3117,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Sanjay M,"Aug 14, 2019","Very well thought through course for Convolution Neural Networks using Tensorflow, covering some of advances topics like transfer learning, callback and review convolution layers. I already had understanding about CNN and these topics. This course shared scenarios when it is used.",5
3118,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Thuyen T D,"Aug 27, 2020","The course was amazing, but the thing i don't get it is the 'sparse_categorical_crossentropy' must be use in the last exercise notebook. In the video(s) ,Laurence introduced only 'categorical_crossentropy', hope somebody could upgrade the notebook to suitable the lessons. Tks. 
'  ",5
3119,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Ozgur P,"May 3, 2020","Really good course, but recommend doing deeplerning specialization first before doing this one or doing them together. Because Andrew Ng explains really well how convolutions work, and without this background info, it will be difficult to understand the concepts in this course.",5
3120,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Syed A A,"Aug 25, 2020",Really impressed by the work of the team. It is designed specially for the beginner to advance their career and be expert the emerging AI field. With the help of high quality videos and project based assignment one become expert hoe to deal and tackle real world problems.,5
3121,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Zahid A,"Aug 5, 2021",What an amazing set of courses. Full practical and to point. No time wastage. Believe me if are interested in any course and DeepLearning.ai has it then blindly just enrolled in it as they have the best courses in the coursera platform. Thank you Laurence and Andrew Ng.,5
3122,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,samina y,"Mar 27, 2022",It was easy to follow up all the lesson because of the way the course has been structured. I even tried in other places to learn tensorflow but i was not able to continue after few days. but this structured course was the best. I am confident about the knowledge i got.,5
3123,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Simon Z,"Sep 10, 2019",Excellent. I learned after a couple of years working with neural networks new topics and implementations. I think it would be a good idea to include also here an exercise that gets graded at the end such that we take our time and can try out if we can make things work. ,5
3124,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Abhinav S T,"Jun 22, 2019","The week 1 is a bit casual but where as the remaining one's are just awesome learnt a lot like how to implement a model without overfiting and learnt how to implement transfer learning and multi-class classification problem, really worthy taking up this course....!!!",5
3125,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Ahmad S,"Dec 13, 2023","I recently completed a Convolutional Neural Networks course in TensorFlow, and it exceeded my expectations in every way. The course provided a comprehensive and hands-on learning experience that significantly enhanced my understanding of CNNs and their applications.",5
3126,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Waqas A,"Jul 1, 2020","This course is for beginners and intermediate, If you know the detail of the model layer then don't take this course. The instructor only tells the code who to add Conv, pool max layers in TensorFlow do not explain the depth of convolution and pooling layers. ",5
3127,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Shubham K,"Aug 18, 2020",This was a really great course for me to dive into practising the implementation of machine learning for image datasets. The instructor is really nice. I thoroughly enjoyed the course and will be taking more courses on applied machine learning from Laurence. ,5
3128,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,AKSHAY K C,"Apr 6, 2020","The course was nicely built on the advanced topics of multi-class classification, data-augmentation, and transfer learning in Convolutional Neural Networks. Special congratulations to the instructor and his team for coming up with such a nice course.",5
3129,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Mike B,"May 11, 2020","The course was excellent. Other than the (typical by now) Coursera code-submission issues, the course really covers a broader range of CV applications & TF capabilities than I've seen with the ""get it working and move on"" workflow at the day job.",5
3130,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Bartłomiej A,"Aug 23, 2020","Thank you very much for this course, it helped me understand data augumentation and transfer learning. I am very inspired seeing computer graphic generated training data. It would be great having a separate course/workshop covering this topic.",5
3131,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,saket p,"Jul 1, 2019","This is very well structured course for geeks who want to start learning machine leaning and implement different neural networks are hiking the technology world.
I personally appreciate the course material and instructor for the  immense  work.",5
3132,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Rayhaan,"Aug 13, 2020","Thank you for teaching me this outstanding course I learned a lot about Convolutional Neural Networks. The programming assignment were also at the right difficulty not too hard and not too easy. The quizzes were easy but really awesome.
Thanks",5
3133,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Muhammad S,"Jul 21, 2020","An excellent learning platform during Covd-19 pandemic. I appreciate the effort of the Coursera team who provide us such an amazing learning environment. This course really helps me to improve my practical knowledge of CNN. 
Thanks Coursera. ",5
3134,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Nebojsa D,"Aug 15, 2019",This lectures are givin a very nice advices for practical implementation of ConvNets. combining it with prof.Andrew Ng's lecture exercises in this course will allow you much more practi implementation of knowledge you have acquired before.,5
3135,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Andrés P,"Apr 22, 2020","The course in general is pretty good, only the last test seems to me that is incorrect, since there are 24 different classes, but doesn't approve it when you set it with these 24. It requires from you to put 26 when to me seems illogical. ",5
3136,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Tanay G,"Apr 9, 2020","I found the course really interesting and I learned a lot. The thing I liked the most about this course is the minimal helping nature of the evaluative notebooks, deep learning specialisation's notebooks practically spoon-fed the answers. ",5
3137,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,arnaud k,"Jun 25, 2019","The practical aspect of this course is addicting. I can't stop myself from wanted to try the next technique. maybe because i have seen most of these before but i going had made it clear what i was doing wrong in some of my ""failed kaggle""",5
3138,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Jafed E G,"Jul 6, 2019",I enjoy the lectures. The professor has a good speaking and teaching style which keeps me interested. Lots of concrete math examples which make it easier to understand. Very good slides which are well formulated and easy to understand,5
3139,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Carlos V M,"Jul 7, 2019","Excellent course, in particular, all explanations to work with the Image Augmentation libraries, I enjoined the transfer learning part, highly recommended for anyone looking to improve their knowledge of Convolutional Neural Networks",5
3140,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Farhan F,"Apr 6, 2022","This course is really really challengging until I have to repeat 16 times . But because i try, try and try i can finish this course.However is late, but i want to do for study and learning more to the Data Science and Data Analyst.",5
3141,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Nelly N M,"Nov 25, 2021","It is a great course to learn about Convolutional Neural Networks, exploring how to use them with large datasets, Augmentation, Dropouts, Regularization and Transfer learning, and  coding during binary or multi-class classification. ",5
3142,Convolutional Neural Networks in TensorFlow by DeepLearning.AI,Harun U F,"Apr 1, 2021","Deeplearning.AI allows me to explore more about CNN. Using CNN and Tensorflow, I can build a model in just few lines of code. This library really helps me to overcome the problems in Machine Learning, especially in Computer Vision.",5
3143,Introduction to Clinical Data by Stanford University,Frank C,"Nov 16, 2020","Overall, the information in the course was useful. However, the videos in most modules were very short and could have been combined into more logical segments. The assessments were often disconnected from the actual material covered, meaning that questions were asked about topics that had not been discussed. The assessments needs to be reworked to reflect the actual content taught OR the modules need to be more fully developed to cover the content of the assessments.",3
3144,Introduction to Clinical Data by Stanford University,Crystal X,"Nov 5, 2020","Very clear and well-organized course. I have learned quite a bit about the different types of clinical data, why they are important, and how to transfer them to analytical useable data sets. ",5
3145,Introduction to Clinical Data by Stanford University,Stephan R,"Oct 28, 2020",Good introductory course covering key features of the various data that are gathered or used in health care. No prior knowledge about the topic is required.,5
3146,Introduction to Clinical Data by Stanford University,Budianto T B,"Jan 22, 2021",Main lecturer was difficult to understand -- I needed to spend time going back over and over on transcript of lecture and change the sentence structure on my notes to be able to comprehend.  It was a rather disheartening experience,2
3147,Introduction to Clinical Data by Stanford University,Will B,"Feb 21, 2023",The course is well organized and information dense - very efficient and very clearly explained.  Highly recommend for a solid overview of clinical data in healthcare.,5
3148,Introduction to Clinical Data by Stanford University,Nikki J,"Nov 21, 2020",It would be helpful to be able to see all items that need to be completed. I took the final test and it says I've only completed 2 of 5 courses.  ,5
3149,Introduction to Clinical Data by Stanford University,Kushal A S,"Oct 17, 2020",  Nicely Framed and Executed in a simple language so anyone can catch up earliest.   ,5
3150,Introduction to Clinical Data by Stanford University,Dr. R A A I,"Dec 6, 2020","Examples are narrow and give the appearance of snippets rather than instruction. Course not well aligned,",3
3151,Introduction to Clinical Data by Stanford University,David R V,"Mar 28, 2021","There was some interesting information in this course but it was too basic and stayed too basic. Really, if you added up all the 1 and 2 minute videos for any given week, you wouldn't even get a single good lecture out of it.",2
3152,Introduction to Clinical Data by Stanford University,Yolanda T,"Aug 9, 2022","Videos are too short, some are just seconds long. The videos were not informative enough.  There is one presenter that  speaks so fast that you can't understand what he is saying.  I would have liked more practice examples. ",2
3153,Introduction to Clinical Data by Stanford University,b m,"Sep 17, 2023","It has been a great course that obligued to me to work hard snd read too much because I am an Electronics with some self study programs in Medical field that open to me the path to go to AI in Healthcare Specialization programs run by Stanford University School of Medicine, the greatest one.
All the study material and tools are excellent. But first class as a top lectures the Highly Professional professors of the Stanford University with whom I took a contact in a weekly time.
I expect to continuo with the program till I become conversant to get my AI Healthcare Specialization. Thank you very much. I will highly recommend your online programs in Medical Field to all of my friends.",5
3154,Introduction to Clinical Data by Stanford University,Rozarina,"Aug 29, 2023","Great introduction and overview of how medical ethics, medical data, clinical trials, and other non-standard data can play into the formation of ML workflow and pipeline towards generating algorithms that can give health insights, and feed into improving patient care. Approaches to forming appropriate research questions related to types analysis and patient data is valuable for those who are migrating into Health AI from other fields. ",5
3155,Introduction to Clinical Data by Stanford University,Marek Ś,"Apr 7, 2024","Solid knowledge about how to work with clinical data, covering all important differences as compared to typical data science tasks. 
For me the most useful concepts were: dealing with unstructured data (esp. clinical text), knowledge graphs and electronic phenotyping.",5
3156,Introduction to Clinical Data by Stanford University,Olabode A,"Mar 16, 2021","The course program is very intuitive and challenging. Overall, it is a very good course and I will recommend it to anyone interested in understanding clinical data, in particular for data scientists.",5
3157,Introduction to Clinical Data by Stanford University,ibn A,"Jan 8, 2023","In High School I wanted to study computer science and Biology together, but there was no option for that career track and here I am thirty years later, full filling that dream through Coursera. ",5
3158,Introduction to Clinical Data by Stanford University,Chalita,"Jul 3, 2021",I like this course because duration that instrutors teach it isn't too lone it easy to understand. And you can gain more your skills.,5
3159,Introduction to Clinical Data by Stanford University,FSJ W,"Dec 29, 2022",Excellent intro with the right amount of information to provide a good overview of the subject without confusing,5
3160,Introduction to Clinical Data by Stanford University,zoi k,"Nov 15, 2023","really interesting, especially when data questions and types of data and patients timeline where explained",5
3161,Introduction to Clinical Data by Stanford University,Subhashree B 2,"Apr 8, 2024",This course helps me a lot for how to frame clinical research question. How researchers make question,5
3162,Introduction to Clinical Data by Stanford University,Eugene P,"Feb 16, 2021",Was helpful and informational - a non-healthcare technologist looking into healthcare data management,5
3163,Introduction to Clinical Data by Stanford University,Tai-Ying L,"Jan 2, 2022",Very nice and accessible introduction to clinical data and the associated ethical considerations.,5
3164,Introduction to Clinical Data by Stanford University,Abu S,"Aug 11, 2021",Course is very good. It would be more beneficial if more AI persepective will add. ,5
3165,Introduction to Clinical Data by Stanford University,Mariam C,"Dec 11, 2020",Great learning on uses of AI in healthcare and how to deal with ethical concerns,5
3166,Introduction to Clinical Data by Stanford University,Raimundo N,"Mar 25, 2022",So grateful for continuing this learning journey with the prestigious Stanford!,5
3167,Introduction to Clinical Data by Stanford University,Benjamin E,"Jul 29, 2021",Excellent overview supported by good frameworks for understanding concepts.  ,5
3168,Introduction to Clinical Data by Stanford University,Sunny B,"Jul 13, 2023","Quite elaborative course, highly recommended for strengthening of Basics ",5
3169,Introduction to Clinical Data by Stanford University,Jun C,"Feb 18, 2021",This course is valuable for learning basic knowledge of clinical data.,5
3170,Introduction to Clinical Data by Stanford University,Eduardo L,"Apr 10, 2021",Perfect explanations and good quality materials. ,5
3171,Introduction to Clinical Data by Stanford University,MUHAMMAD F B M S A,"Oct 16, 2023",best course to understand healthcare in a whole,5
3172,Introduction to Clinical Data by Stanford University,blue a,"Dec 20, 2020",Excellent clinical data informational program!,5
3173,Introduction to Clinical Data by Stanford University,dv,"Oct 2, 2022",Good experience in learning this course,5
3174,Introduction to Clinical Data by Stanford University,Gina M,"Nov 20, 2020",I enjoyed learning about Clinical Data ,5
3175,Introduction to Clinical Data by Stanford University,Stefany V,"Jan 6, 2024","bom demais , thanks",5
3176,Introduction to Clinical Data by Stanford University,shihyang y,"Feb 25, 2024",it is very good,5
3177,Introduction to Clinical Data by Stanford University,Jose A Z P,"Feb 23, 2021",Excelente!!,5
3178,Introduction to Clinical Data by Stanford University,Sarah R,"May 21, 2021","There is a lot of truly excellent information in this course. The way I learn, I did not find the quizzes a sufficient way to lock this enormous amount of information in my brain, so this will be more of a general overview for me, rather than something I will be able to use immediately. ",4
3179,Introduction to Clinical Data by Stanford University,Jenny S,"Dec 18, 2020",An interesting introductory course!  The knowledge checks and readings were helpful in solidifying the learning.  The videos were a nice length.  Some things could have been explained in a slightly easier-to-understand way.,4
3180,Introduction to Clinical Data by Stanford University,Luis F O,"Jun 2, 2022","Good introductory course, although I must admit I was expecting a little bit a more hands-on approach. Some instructors speak very fast, so I had to keep replaying the video.",4
3181,Introduction to Clinical Data by Stanford University,Vera S,"Oct 21, 2021","The instructor could be confusing and a bit too brief sometimes, but overall good course on an important topic.",4
3182,Introduction to Clinical Data by Stanford University,Andrew M,"May 29, 2022",Course was generally good -- final assessment questions were not always carefully worded nor proofread.,4
3183,Introduction to Clinical Data by Stanford University,Richard J,"Apr 8, 2021",Very good introductory course in managing clinical data associated with Artificial Intelligence,4
3184,Introduction to Clinical Data by Stanford University,William S,"Nov 28, 2020",Great course in understanding all the considerations to clinical data. ,4
3185,Introduction to Clinical Data by Stanford University,Lesaffre A,"Mar 13, 2021",Superb overview of the clinical records. Great course,4
3186,Introduction to Clinical Data by Stanford University,Mohamed D E B,"Jan 1, 2021",Great introduction to Clinical Data Characteristics,4
3187,Introduction to Clinical Data by Stanford University,Cuilan L,"Jan 2, 2024",More detailed and practical examples in use.,4
3188,Introduction to Clinical Data by Stanford University,Darla A,"Dec 24, 2022",Good presenters and lots of information.,4
3189,Introduction to Clinical Data by Stanford University,Mohammed A (,"Feb 7, 2024","Great work, thanks alot",4
3190,Introduction to Clinical Data by Stanford University,Sauranshu P,"Jul 10, 2021",Very intensive,4
3191,Introduction to Clinical Data by Stanford University,Manjunatha Y,"Oct 25, 2021",Good topic,4
3192,Introduction to Clinical Data by Stanford University,maged a,"May 18, 2023",very good ,4
3193,Introduction to Clinical Data by Stanford University,Emaediong I,"Jul 22, 2023",Overall good course content but the delivery left much to be desired. I do wish the videos were not so short - some are as short as 48 seconds. The constant interruption is very distracting. ,3
3194,Introduction to Clinical Data by Stanford University,Brendan S,"Sep 19, 2023","Some information was useful
Questions for final assessment were irrelevant to the course material",3
