,Course Name,Reviewer Name,Date of Review,Review Content,Rating Star
3290,Using TensorFlow with Amazon Sagemaker by Coursera Project Network,Gilles D,"Sep 11, 2023","-The browser provided to write in the code seems out of date and I could not write any code on my own. I had to follow with a paper notebook and a pen
-4 or 5 pages of documentation could have achieved the same so it might be a bit expensive for what it is in regards of a book on the same subject
-Teacher is rather clear and explains well as he goes along with the code.",3
3291,Using TensorFlow with Amazon Sagemaker by Coursera Project Network,Chris K - K,"Jul 26, 2022",Code was a bit out dated. No 'why' just 'write code' ,3
3292,Using TensorFlow with Amazon Sagemaker by Coursera Project Network,Gustavo M,"Feb 7, 2024","This project does not work, terrible resource",1
3293,Exploratory Data Analysis by Johns Hopkins University,Roman,"Aug 30, 2018","Cons:
# Too much focus on hopelessly outdated R functions.
# Lectures are mostly powerpoint karaoke along the lines of ""You can do that thing. And you can also do that other thing. And also you do this third thing"" without much real-world application.
# ggplot2 is the only modern viz package that gets mentioned
 Pros:
# The swirl exercises are great (but very buggy on Mac)",2
3294,Exploratory Data Analysis by Johns Hopkins University,Luca R,"Jun 10, 2017","The videos were merely repeating the content from swirl, with absolutely no added values. ",1
3295,Exploratory Data Analysis by Johns Hopkins University,JM,"Jul 11, 2018",Once it got to the clustering section the lessons were inscrutable. Extremely difficult to understand and not explained well.,3
3296,Exploratory Data Analysis by Johns Hopkins University,Dilyan D,"Feb 13, 2018","This is the worst of the Data Science courses so far (they've all been pretty good up to this point).
It's called Exploratory Data Analysis, but is actually all about the graphics systems in R. And it does a botched job on those as well.
All quizzes and assignments are about the graphics systems. The only portion of the course that deviates from that is Week 3 (for which there is no quiz or project) where we ""learn"" about clustering and dimension reduction. However, that material is presented really poorly: not enough depth for someone who is already familiar with the subject matter; and not nearly well enough explained for newbies.
On the graphics side, none of the systems is explored in great depth. The lattice system is essentially just mentioned in passing. 
To cap it all off, the brief for the last assignment is really ambiguous, which often causes  perfectly valid work to be graded poorly by peers. (Just look at the forums, if you need proof.)",2
3297,Exploratory Data Analysis by Johns Hopkins University,Beverly A,"Sep 20, 2016","When it comes down to it, there's simply not the support to assist a student that has a really hard problem, ""hacker mentality"" seems to equate to ""figure it out on your own cuz nobody's going to help you"". If things do not work perfectly for you then you are likely never to be able to finish because your ""peers"" don't know any better either. The way this class is set up makes me angry every time I have to deal with it. I would probably be just as well served doing just the swirl() exercises. I would quit if I hadn't paid all the way through in advance. I can't believe this is the type of school John Hopkins is to produce a course of this quality, but I guess I have to.",1
3298,Exploratory Data Analysis by Johns Hopkins University,Dan H,"May 14, 2019","Provides a solid overview of the base plotting system and a discussion (better elsewhere) of others. Introduces some higher level exploratory methods, without much information on either the theory or application (simply walks through the recipe). Assessments do not match the lecture material, so the credential is essentially meaningless. Read the associated book, watch the video lectures if you'd like. Don't bother with paying for the certificate.",2
3299,Exploratory Data Analysis by Johns Hopkins University,Paul R,"Mar 12, 2019","This course covers plotting (base, lattice, ggplot) then takes a confusing tour into heavy topics of clustering and dimension reduction, then flips back to coloring in charts.  The order of the lectures is confusing and PCA/SVD needs more background, clearer explanation and treatment (gets covered a bit more later under regression).  Assignments are good and swirl courses helped solidify the lectures.",3
3300,Exploratory Data Analysis by Johns Hopkins University,Faben W,"Feb 5, 2019","This lesson could have been significantly improved if there was at least one assignment on clustering/dimensional reduction. Those are probably the hardest concepts thought thus far, so it would have been extremely useful to have at least one challenge to work through. ",4
3301,Exploratory Data Analysis by Johns Hopkins University,Rok B,"May 16, 2019","This course is basically plotting with R and clustering/dimensionality reduction. There's is not enough emphasis on the later in my opinion. The final assignment focuses only on plotting, which is a shame.",3
3302,Exploratory Data Analysis by Johns Hopkins University,Pamela M,"Jun 5, 2016","Alas, after only 10 minutes of the first video, I am reminded that this instructor does not gear his lectures to the true Beginners among us.  He speaks much more for an audience of grad students.  I do want to complete this Specialization, so I will try again perhaps after learning more - about statistics and R and who knows what else.    I fought my way through the first three courses, but now I'm going to work smarter by finding other ways to acquire this knowledge. Then return to him; maybe.  This course should be labelled Intermediate and Statistics should be listed as a prerequisite.  (I think; since I don't know what it is that I don't know, I am making a guess as to the missing piece of the puzzle.)",2
3303,Exploratory Data Analysis by Johns Hopkins University,M C,"Jan 15, 2021","These courses need to be updated. 
At least one of the Swirl packages references a retired command, gather.
The use of Swirl is nice but it can get very tiring when the computer picks up spaces and makes correct small details over and over.
I believe that all of these courses need to share some practice questions before the quizzes. This allows people to discuss the problems they have without feeling like you are cheating when discussing quiz questions.
Six years is a long time to have course material for teaching. I suggest it is getting too OLD.",2
3304,Exploratory Data Analysis by Johns Hopkins University,Josh H,"Nov 6, 2017","I can't help but feel lied to. The FAQ for the specialization says the following: ""We also suggest a working knowledge of mathematics up to algebra (neither calculus or linear algebra are required). "" If no linear algebra background is required, then why do you assume that I know what a singular value decomposition is? Or principal components analysis? Terrible course.",1
3305,Exploratory Data Analysis by Johns Hopkins University,Eswara K,"Jun 6, 2020",Awesome course that expands on your R knowledge. Only nitpick is that some of the links don't work and the videos need an overhaul as there seem to be little to no updates since 2015/2016.,5
3306,Exploratory Data Analysis by Johns Hopkins University,Sergey K,"May 10, 2016",  This course mostly about how to use plotting libraries in R.  ,1
3307,Exploratory Data Analysis by Johns Hopkins University,omar k,"Oct 10, 2017",limited and monotonous explanation ,1
3308,Exploratory Data Analysis by Johns Hopkins University,NISHANT P,"Oct 5, 2017","Very insightful course!!!
The swirl packages and course projects in ""Exploratory
Data Analysis"" course have really helped me to understand the power of R
in performing introductory graphical analyses towards initial inferences. It
has good hands-on exercises to really put to action various sophisticated
graphs and plots for boardroom conversations on how to go deeper into the data
analysis in order to find meaningful business insights or build powerful
predictive models. As I advance through the specialization, I am getting to
realize how powerful Statistical Learning through R is for quick business
action and automation.",5
3309,Exploratory Data Analysis by Johns Hopkins University,Dale O J,"Oct 17, 2018","This has been a challenging course for me, for whatever reasons. I have devoted a great deal of time in reading Dr. Peng's books as well as reviewing work product of other students to get a better grasp of the logic and methodology. I have enjoyed this course more than any of the preceding courses. And, the struggle I believe will be worth the effort and facilitate my completion of the data science specialization program.",5
3310,Exploratory Data Analysis by Johns Hopkins University,Chandrakanth C,"Jun 18, 2018","Well organised course for Exploratory Data Analysis. After this course you will be thorough with the basics of the Exploratory Data Analysis. The peer graded assignment is one level higher than the concepts thought in the lectures is what I felt. Overall, it is worth taking this course. Thanks a lot, Coursera.",5
3311,Exploratory Data Analysis by Johns Hopkins University,Rishabh J,"Aug 23, 2017",I found Prof. Roger Peng to be the best instructor in this specialization. This course just proves my point further. He teaches different concepts in a lucid manner. These concepts were presented in a way that could be applied to real world data sets right away. Awesome course!,5
3312,Exploratory Data Analysis by Johns Hopkins University,Farah N,"Aug 28, 2019","I enjoyed taking this course specially the projects and swirl practice. If the clustering were a bit detailed, it would be useful. Also we could do a project using the 3 different approaches, it would be interesting. Nevertheless, it was fantastic with the amazing professors.",5
3313,Exploratory Data Analysis by Johns Hopkins University,Diego A Q,"Jun 18, 2019","Great course, it teaches you a lot about how to create plots, charts and other tools using R code. This course is focused on ""get to know your data"" by using all this tools during a research process. It is like the previous step you have to do before going into any analytics.    ",5
3314,Exploratory Data Analysis by Johns Hopkins University,Linwood C I,"Mar 8, 2016",I loved this course!!  All of the classes taken in the specialization all come together for practical use.  Course 2 is where it really kicked in.  Students will learn how to use R to explore data sets that send you down interesting paths.  ,5
3315,Exploratory Data Analysis by Johns Hopkins University,Clare S,"Mar 22, 2016",Really nice course. Good to put the graphics functions in R to use. I think it would be helpful to have a summary page somewhere that compares the format of how to generate simple plots using each of the 3 packages - just for reference. ,5
3316,Exploratory Data Analysis by Johns Hopkins University,Deleted A,"Jul 8, 2019","This course teaches how to use three different plotting systems in R. Given the dominance of the tidyverse/ggplot2 paradigm, I really appreciate the opportunity to learn the base plotting system and the lattice plot system. ",5
3317,Exploratory Data Analysis by Johns Hopkins University,Imran A,"Jan 18, 2016","Very nice course, plotting data to explore and understand various features and their relationship is the key in any research domain, and this course teaches the skill required to achieve this. ",5
3318,Exploratory Data Analysis by Johns Hopkins University,Amir h F N,"Nov 7, 2021","Very informative and useful course for data analyzers and scientists. It presented plotting systems, data reduction / normalizing, and many other different modules in analysis. I advise others to undertake it. ",4
3319,Exploratory Data Analysis by Johns Hopkins University,Christy P,"Aug 25, 2017",How can you have a course on Graphic Devices and not show one screen shot of a graphic or open R to show how to perform the ideas around this topic?,1
3320,Exploratory Data Analysis by Johns Hopkins University,Dr. J P M,"May 2, 2020",Not great course. ,1
3321,Exploratory Data Analysis by Johns Hopkins University,Johann R,"May 28, 2017","Graphs and plotting is at the heart of data analysis and data science, and without it you would have difficulty conveying ideas, and having graphs to explain numerical/statistical data is always handy. Visual representation of a data set, and using visual cues to gain an understanding of data, can save a lot of time, and can help you gain additional insights into the data. This course teaches you key techniques on how to apply some graphing and plotting methods to visually explore data, and it does so really well and in great detail, and also provides some good demos. ",5
3322,Exploratory Data Analysis by Johns Hopkins University,Anthony C C,"Sep 28, 2017",I was able to learn the material presented over the time of the course. It's a lot of material to cover in the time I could commit to it but I feel confident using the tools and methods presented. The projects were very valuable both from getting to practice the methods and tooling and also from seeing how other students approached the solutions. I really helped put all the options into context and highlighted the value of using the different tools and where to use them. Only knock would be sometimes the background noises in the videos were distracting.,5
3323,Exploratory Data Analysis by Johns Hopkins University,Tarun S,"Apr 29, 2017","I really appreciate the course design. Even if somebody doesn't have
much background in R, she/he can comfortably learn from the videos and
understand the concepts. The exercises and project assignments are challenging
and actually help you practice and re-visit the lectures and explore further.
Though I had already known and used Clustering, PCA and SVD in my work before,
I really liked the way these concepts were explained here. I would strongly
recommend this course to anybody who is keen to see R in action!",5
3324,Exploratory Data Analysis by Johns Hopkins University,Amanuel G,"Jan 6, 2017",It was a wonderful experience to read the structure of data before delving into the  advanced statistical levels of data analysis.The need for inclusion or exclusion of dependent variables or dimension reduction in regression analysis can  be  intuitively understood and visualized using Data Exploratory techniques and then we have the clue as what to do in the next level.It is like putting the whole characteristic of the data under full control.,5
3325,Exploratory Data Analysis by Johns Hopkins University,Monisha D,"Apr 23, 2020","I strongly recommend this course to anyone who needs clearer understanding of data using Visualizations.  The course is well structured and each lecture delivers new concepts in concise format with a very detailed swirl lessons to understand the working of each functions.  At the end of the course, I got a completely different view of handling the data and how to extract maximum information from the data to gain meaningful insights. ",5
3326,Exploratory Data Analysis by Johns Hopkins University,Tejus M,"May 25, 2018","This course is the first real step from using R for basic data manipulation/stats, to using it for advanced stats. However, the videos on PCA (principal component analysis) and SVD (singular value decomposition) were difficult to understand, and I had to view several videos on YouTube (e.g., StateQuest or Standord U) that do a far better job of explaining. Once I did that, the course videos seemed to make more sense.",5
3327,Exploratory Data Analysis by Johns Hopkins University,José A R N,"Oct 20, 2016","My name is Jose Antonio from Brazil. I am looking for a new Data Scientist career.
Please, take a look at my LinkedIn profile: https://www.linkedin.com/in/joseantonio11 
I did this course to get new knowledge about Data Science and better understand the technology and your practical applications. 
The course was excellent and the classes well taught by teachers.
Congratulations to Coursera team and Instructors.",5
3328,Exploratory Data Analysis by Johns Hopkins University,Yusuf E,"Jan 5, 2018",This course is nice but ggplot should have been given more emphasis probably. I really enjoyed the sections on SVD and PCA as these really require mathematical maturity. Other than that solid introduction to the plotting systems in R which is a must have. This course coupled with Applied Charting with Python will complete my skillset. Looking forward to the rest of the specialization. ,5
3329,Exploratory Data Analysis by Johns Hopkins University,Marcelo S,"Dec 11, 2017","Great Course. Week 3 requires a bit of mathematical savvy (google SVD/PCA), but since there is no quiz, it won't affect your ability to finish the course, just your ability to fully understand what you are doing. The last project was a bit challenging, which is always good, but most of the information to complete it and earn full marks is in the discussion forums as usual. ",5
3330,Exploratory Data Analysis by Johns Hopkins University,reem z,"Jun 23, 2018","A great course I had to do research on the side to get some ideas and concepts that were presented in this course.... if this was my first course i would have found that not a good thing . However, every time i search i get better as a data science student and i know what to search for and how to find it and i think this is essential if you want to be a data scientist :)",5
3331,Exploratory Data Analysis by Johns Hopkins University,Nguyen N H,"May 11, 2021","This is a great course from Johns Hopkins University. I learn a lot through this course, from creating better color palettes to clustering data. The last project is interesting, in which I have to apply my R programming skills, data visualizations, and explore some other features in ggplot2 to solve the questions. Thank you Coursera and John Hopkins University.",5
3332,Exploratory Data Analysis by Johns Hopkins University,Jorge E M O,"Jul 21, 2016","A very good introduction to the exploratory analysis and the R's plotting systems. The most advanced exploratory techniques (singular values decomposition, etc.) are not explained in depth but the overall role that these kinds of statistical learning techniques plays in the exploratory analysis is firmly established.
Great work with the course! ",5
3333,Exploratory Data Analysis by Johns Hopkins University,Nelson S S,"Dec 21, 2020","Gracias a la Universidad de Johns Hopkins y a los profesores Roger D. Peng PhD,
Jeff Leek, PhD, Brian Caffo, PhD por la generosidad en compartir su conocimiento.
Apreciados estudiantes, Mantenganse activos, mantenganse vigentes y motivados por su aprendizaje
Gracias Coursera por esa gran labor con la humanidad",5
3334,Exploratory Data Analysis by Johns Hopkins University,Anirudh J,"Jul 7, 2017","Dr R D Peng is clear, concise and teaches quite systematically so that data visualization and exploration is broken down into its constituent pieces and explained in a way I am yet to come across elsewhere in other MOOCs on the subject. I'm really impressed and happy to have taken up this course.",5
3335,Exploratory Data Analysis by Johns Hopkins University,Arindam M,"Jan 6, 2017",A great course. I was hoping to get some more hands on the actual case study though. It was mentioned that Exploratory Analysis is some times intertwined with modeling - and I think in later course it might get covered. But just a glimpse of the relation in the case study would have been helpful.,5
3336,Exploratory Data Analysis by Johns Hopkins University,Cristóbal A,"May 18, 2016","Material de muy buena calidad y a pesar que en ocasiones solo cumple un rol introductorio, el curso no deja de lograr con una simpleza reveladora la construcción de una base solida que luego sirve para profundizar en las herramientas presentadas.
Recomendado 100% y acorde a lo que propone.",5
3337,Exploratory Data Analysis by Johns Hopkins University,Savitri,"Sep 10, 2018",Best course to move in the field of Data Science and those who are starting on this field to move towards data science and Machine Learning this is gone help them so much. As the assignment part and the lectures are guided to you this gonna make you feel like best to have this course.,5
3338,Exploratory Data Analysis by Johns Hopkins University,Roberto D,"Nov 22, 2016",This class gave me insight on how to better analyze questions. My faults arose when trying to present to much information which may have caused confusion or even disinterest. The main point is to convey results in a simple and understandable manner. Good class lots of practice.,5
3339,Exploratory Data Analysis by Johns Hopkins University,João F,"Nov 21, 2017","Excelent course! I learned to make plots with the base plotting system and with the lattice and ggplot2 packages. Challenging assignments. It was great to learn about clustering, dimensionality reduction, SVD and PCA since they play a very important role in Data Science.",5
3340,Exploratory Data Analysis by Johns Hopkins University,Travis M,"Jan 26, 2016",A worthwhile course that breaks down methods for doing initial data analysis to get a rough feel of the data.  It provides enough useful information about the 3 plotting systems in R and how they differ to allow the student to do sufficient exploration on his or her own.,5
3341,Exploratory Data Analysis by Johns Hopkins University,Daniel C J,"Aug 12, 2016","Loved the course! Super useful tutorial of the different plotting systems, and basic exploratory data analysis.  Very practical and hands-on, which is what is needed for this kind of work.  Assignments were relatively simple, but I think they got the key points across.",5
3342,Exploratory Data Analysis by Johns Hopkins University,Jeff A,"Jul 24, 2018",Great hands on course that will help me with a problem I needed to solve at work today. I’m very excited to start getting into the more real data analysis stuff. All the foundation work in this certificate is awesome  and necessary but now the real fun is beginning,5
3343,Exploratory Data Analysis by Johns Hopkins University,Tad S,"Feb 1, 2016","If you know some R programming and want to learn how to generate plots for your data analysis, this course will give you a good start. I highly suggest doing swirl exercises after watching the lecture videos to reinforce your understanding of the course materials. ",5
3344,Exploratory Data Analysis by Johns Hopkins University,Nikolai A,"Oct 4, 2017","I had a lot of experience with graphing data before this class in Mathematica and Excell, however, graphing in R seems so much easier and a lot more fun. This class did a great job of explaining the process, and the assignments felt more like games than homework.",5
3345,Exploratory Data Analysis by Johns Hopkins University,Keith H,"Jun 9, 2020",Very much enjoyed the discussions about how to initially analyze data before leaping into modeling. I feel I need to continue to look at PCA and SVD and understand them better. They seem very helpful but I feel like I still don't fully grok how to use them.,5
3346,Exploratory Data Analysis by Johns Hopkins University,Hesham S S E,"Jul 30, 2020","This course is really essential for any beginner in the field of data analysis as it is not only wokring with the tools, but also it gives you the mechanism of tackling the problems with the right technique of thinking and formulating the right questions.",5
3347,Exploratory Data Analysis by Johns Hopkins University,John R T,"Jun 8, 2020","Genuinely enjoyed this course.  Will be practicing and using what I learned for some time!😊😊😊
If there were anything I would add to the course is maybe a short lecture on how to create 3-Dimensional graphs.  
Regards, JT  -- See you in the next class!",5
3348,Exploratory Data Analysis by Johns Hopkins University,Sajal J,"Aug 13, 2020",Very good course. I found hierarchical clustering to be very simple and yet so useful. Assignments are also very good because they are based on real data which is often messy and we have to clean and identify keywords/patterns for our analysis.,5
3349,Exploratory Data Analysis by Johns Hopkins University,Rodney J,"Jun 17, 2017","Great course.  This course required us to create multiple plots using different R libraries created for the purpose.  Although ggplot2 seems to be very popular, the base plot system and the lattice plot system provide compelling alternatives.  ",5
3350,Exploratory Data Analysis by Johns Hopkins University,Adi T,"Jan 21, 2017","It starts to get a little more technical and complicated when I reach Week 3. A lot of things about Dimension Reduction and K-means method. I would love to have some assignments or exercises on that.
Other than that, I love this module.",5
3351,Exploratory Data Analysis by Johns Hopkins University,Dev P,"Jan 5, 2020","Great course providing a good overview into the various plotting systems in R. I enjoyed the introduction to principal components analysis and singular value decomposition, but could have used more material to practise these methods",5
3352,Exploratory Data Analysis by Johns Hopkins University,John B,"Sep 23, 2018",The exploratory data analysis is a very important part of the elaboration of a data product because this period helps to understand the most important variables and the elements to construct models and visualize an early result.,5
3353,Exploratory Data Analysis by Johns Hopkins University,Omar,"Dec 15, 2016","One of the best parts is the introduction of Singular Value Decomposition and Principal Component Analysis. Also does K-means and other clustering.
I would recommend reading the handouts to you get the math behind the technique.",5
3354,Exploratory Data Analysis by Johns Hopkins University,Rosa C V,"Feb 4, 2020","Me encanto el curso! Buenos profesores, el curso estuvo modulado de la manera interesante y el ingles estuvo fácil de entender. La parte practica me motivo a poder continuar con los siguientes cursos de la especialización.",5
3355,Exploratory Data Analysis by Johns Hopkins University,Lloyd N,"Dec 21, 2016","This course is excellent in that it gave a great introduction to the plotting functions in R. They also introduced singular value decomposition, which is a concept that is interested but wish the course went deeper into. ",5
3356,Exploratory Data Analysis by Johns Hopkins University,BOUZENNOUNE Z E,"Mar 10, 2018","That's a wonderful course, especially if you take it with the specialization, and also better if used with the recommended books. I highly recommend, but once you finish it, you should continue to work on your own ;)",5
3357,Exploratory Data Analysis by Johns Hopkins University,Garrett F,"May 23, 2020",Learned how to look at data and get some first impressions using exploratory data analysis techniques. I wish the second course project was more involved by including hierarchical clustering methods in the analysis. ,5
3358,Exploratory Data Analysis by Johns Hopkins University,Varun B,"Mar 22, 2018",The right amount of theory and practical. This course will take you through the process on how do you ascertain what's important? and how to find that needle in the haystack? . Absolutely recommend to take this up. ,5
3359,Exploratory Data Analysis by Johns Hopkins University,Runhao Z,"Oct 17, 2017",The peer review takes so long..................................................................................... which costs me extra money even though I have finished all the stuff 1.5days before the last day.,5
3360,Exploratory Data Analysis by Johns Hopkins University,Rouholamin R,"Feb 16, 2019",I learned a lot from this course. Content which the course covers was a third of what I learnt from this course. the best thing about it is learning the pattern of thinking about exploring a whole new dataset.,5
3361,Exploratory Data Analysis by Johns Hopkins University,James W,"Sep 7, 2016","Really nicely explained, learned so many useful methods for data analysis in R. The dimensionr reduction and principal component analyses walkthroughs were a little tricky for a newbie in those areas though.",5
3362,Exploratory Data Analysis by Johns Hopkins University,Juan P L R,"Sep 7, 2020","Excellent course for Exploratory Data Analysis. The focus on plots with the three systems R handles was great. The lecture are great overall, along with the assignments. It is really an enjoyable course.",5
3363,Exploratory Data Analysis by Johns Hopkins University,Yang F,"Sep 25, 2017","Very good course! It provide me the foundation in learning how to plot and interpret data. This will definitely strengthen my ""R programming"" to generate publication type figure for my genomics data! ",5
3364,Exploratory Data Analysis by Johns Hopkins University,Craig,"Jul 30, 2016","This is the second course I have taken from Roger Peng and both were outstanding. I have a strong math background, but not much of a background in stats, but this course was very approachable for me.",5
3365,Exploratory Data Analysis by Johns Hopkins University,Felix E,"Jul 29, 2019",Good Course. Would've like a bit more about more advanced plotting and less about clustering techniques but that is probably mainly down to what data each is intending on handling after this course. ,5
3366,Exploratory Data Analysis by Johns Hopkins University,André V d C,"Feb 2, 2016",Muito bom o curso com abordagem das formas de exploração dos dados via gráficos. Não achei um curso pesado e denso mas substancial para o aprimoramento na linguagem R e na ciência de dados.,5
3367,Exploratory Data Analysis by Johns Hopkins University,Luis T,"Jul 17, 2022",The content of this course is enough to create a great exploratory data analysis. It teaches some interesting tools and techniques to analyze data. Clustering section was my favorite part.,5
3368,Exploratory Data Analysis by Johns Hopkins University,Imran S,"Nov 27, 2020",This is a great course. The basics are explained very clearly and very easy to understand. I highly recommend this course for those who wish to start in Data Analyst / Data Science track.,5
3369,Exploratory Data Analysis by Johns Hopkins University,Mohammad A,"Jul 4, 2018","Excellent explanation and adding very good skills on the way of data science specialization.For some slides they should be updated to have working URLs , some seems old and absolute now",5
3370,Exploratory Data Analysis by Johns Hopkins University,Mathew K,"Dec 30, 2019","Great intro to plotting and related tools in R. Will say that the coverage of heatmaps and PCA felt a little out of left field, with very little intuition. However, overall quite good.",5
3371,Exploratory Data Analysis by Johns Hopkins University,Marco A I E,"Aug 10, 2018","Loved it! It took me longer than expected due to work and family issues, but I went so many times to the materials and even use some ggplot2 for work that ended being quite fulfilling.",5
3372,Exploratory Data Analysis by Johns Hopkins University,Chris B,"Jan 13, 2017",I did learn more about putting together a set of graphs that help to explore the data.  I did see how subsetting  and aggregating data helps to give a better understanding of the data.,5
3373,Exploratory Data Analysis by Johns Hopkins University,Leonardo M d O,"Nov 7, 2017",Excellent course. I learned more than I expected. A technique that was always at hand but never used: perform analysis through graphics exploring countless variables at a single time. ,5
3374,Exploratory Data Analysis by Johns Hopkins University,Yudhanjaya W,"Jun 6, 2017",This was incredibly useful because it gives you a feel for the datasets and tools with which to explore them. I really wasn't aware of the base and lattice plotting systems until now. ,5
3375,Exploratory Data Analysis by Johns Hopkins University,Nino P,"May 24, 2019",Amazing! Learing so much how to explore the data for the first time. This is a must do for anyone who wants to be a data scientist. Now I can use ggplot without any trouble. Thanks!,5
3376,Exploratory Data Analysis by Johns Hopkins University,Maulid B,"Mar 29, 2022","The dimension reduction technique was so robust, typically,  this course detailed the critical parts regarding the data pre-processing. It is pivotal for the downstream analysis. ",5
3377,Exploratory Data Analysis by Johns Hopkins University,Eduardo C,"Aug 5, 2021","good course to get started on the topic of information exploration, as they say it is basic that we understand that to carry out an analysis we must first know the information. ",5
3378,Exploratory Data Analysis by Johns Hopkins University,VÍCTOR M G P,"Sep 29, 2020","Me encantó el curso, fue muy fluido con muy buenos ejemplos y las actividades prácticas fueron realmente un aporte y un desafío para complementar los contenidos entregados",5
3379,Exploratory Data Analysis by Johns Hopkins University,Manuel A A T,"Mar 27, 2016","This is a great introductory course on the topic and on R language.
You will get acquainted with basic R functions which are most useful for initial statistical analysis.",5
3380,Exploratory Data Analysis by Johns Hopkins University,Vasco A F R B P,"Apr 6, 2020","One of the most fulfilling courses I've taken. Already used what I've learned to analyse the COVID 19 data and get more information from it, learning at the same time. ",5
3381,Exploratory Data Analysis by Johns Hopkins University,Sanjay L,"May 22, 2018",Week 3 - clustering concepts appear hard to comprehend initially. This week should first start with a practical example/use of clustering and then move on to technical ,5
3382,Exploratory Data Analysis by Johns Hopkins University,Asif M A,"May 4, 2016","Its one of the most important steps in learning data science. Before even jumping into the real thing, it is worthwhile to explore a little bit the data set at hand.",5
3383,Exploratory Data Analysis by Johns Hopkins University,Deleted A,"Apr 19, 2016","For someone new to data analytics, this was another great, rewarding course. But as with the others, it demands exploration beyond the lectures and course materials.",5
3384,Exploratory Data Analysis by Johns Hopkins University,Giovanna A G,"Oct 15, 2016",Prof. Peng teaches you not only how to use the r base plotting system but also how to make wonderful graphs using the lattice and ggplot2 packages.  Awesome course!,5
3385,Exploratory Data Analysis by Johns Hopkins University,Rob S,"Jan 22, 2020","Very good resume of the previous lessons, you lear plotting, charts, working with big matrices, create a good practical workflow to understand your first analyses",5
3386,Exploratory Data Analysis by Johns Hopkins University,Piotr K,"Oct 23, 2016",Material teached in this course is must have for everybody who wants to use R for Data Science. Exploratory Data Analysis is one of first steps in every project.,5
3387,Exploratory Data Analysis by Johns Hopkins University,Aram M,"Jun 21, 2017","Great course,  an excellent instructor who makes the videos easy to watch and listen. 
Assignments were very important to me, as I learned a lot while doing it. ",5
3388,Exploratory Data Analysis by Johns Hopkins University,Gary T,"Aug 20, 2019","I learned a lot, this course more than others, really expanded my competence and appreciate for the capabilities of R, especially is visualization toolbox.",5
3389,Exploratory Data Analysis by Johns Hopkins University,Jeffrey G,"Jul 7, 2017",Great course.  Really does a good job of describing the goal of EDA and getting people excited about what questions you might be able to answer with data.,5
3390,Exploratory Data Analysis by Johns Hopkins University,王昊辰,"Dec 12, 2018","The data used for training are too big to be processed on my computer....
It is a real burden for my laptop when I use Rstudio to view some big files.....",5
3391,Exploratory Data Analysis by Johns Hopkins University,Dmytro K,"Feb 4, 2016",pretty good starter course. I liked 40 min Case Study video at the end. It was very helpful to watch the instructor do the analysis from start to finish.,5
3392,Exploratory Data Analysis by Johns Hopkins University,Deleted A,"Jul 24, 2018","Excellent course!
Congratulations and thanks to the teachers of this course for sharing their knowledge on such an engaging subject that is Data Science.",5
3393,Exploratory Data Analysis by Johns Hopkins University,David J G,"Feb 4, 2016",I think this is a great course. I learned a lot about data plotting and some multivariate techniques for understanding underlaying patterns of the data. ,5
3394,Exploratory Data Analysis by Johns Hopkins University,Sandeepkumar P,"Feb 2, 2016",Wonderful course with lot of graphical representation of the data. Dimensional reduction and Clustering analysis needs a bit more detailed explanation.,5
3395,Exploratory Data Analysis by Johns Hopkins University,Nathan D,"Oct 19, 2016",Very solid class in terms of R's base plotting system. I wish Coursera offered an advanced class focusing on ggplot2 and the wider world of dat viz.,5
3396,Exploratory Data Analysis by Johns Hopkins University,Alfredo A,"Feb 7, 2018","This was a great course. I learned how to use several graphic systems within R, and to imagine how to make clear answers to questions using plots.",5
3397,Exploratory Data Analysis by Johns Hopkins University,Athanasios S,"Jul 17, 2018","Very good class. Of the four I've taken so far, this one has given me the most confidence that I could be successful as a data scientist/analyst.",5
3398,Exploratory Data Analysis by Johns Hopkins University,Alexis C,"Aug 12, 2017",This was an important class because in future classes in the certification peer reviewed projects require some sort of exploratory data analysis.,5
3399,Exploratory Data Analysis by Johns Hopkins University,KEVIN M,"May 22, 2023",nice learning course it is provide video with transcript in text and give us to do practical and submiting online i am happy to do this course,5
3400,Exploratory Data Analysis by Johns Hopkins University,David S,"Apr 22, 2019",Great Course. Lectures did diverge from Quizes and projects but still was good practice of looking at a set of data and reporting out from it.,5
3401,Exploratory Data Analysis by Johns Hopkins University,Fenneken K,"Feb 8, 2020","Learned a great deal. Especially on clustering.
The second project could be a little more challenging; I overestimated the answers requested. ",5
3402,Exploratory Data Analysis by Johns Hopkins University,Ishwar N,"Feb 18, 2018",Highly recommended course for budding data scientist. I loved the John Hopkins univ pedagogy and peer review system. The content is great.,5
3403,Exploratory Data Analysis by Johns Hopkins University,Charles K,"Feb 6, 2016",Covers all the basics of visualization in R. Well structured and there is plenty of opportunity to practice your newly acquired skills.,5
3404,Exploratory Data Analysis by Johns Hopkins University,Donald M,"Oct 17, 2020","Excellent course, it has allowed me to learn the bases to explore and analyze data.
Dear teachers thank you for sharing your knowledge",5
3405,Exploratory Data Analysis by Johns Hopkins University,Roman O B,"Sep 11, 2017",Great overview on explonatory data analysis and preparing graphs in R. I could apply the now knowledge directly to my current work.,5
